0.3,1.8,-1.95,3.9,59.679,-132,70,-3.719,-0.30643,-0.27734,1.511,0.427
1,1.8,0.05,3.8,59.679,-132,70,-3.719,-0.28675,-0.21109,1.511,0.441
1,1.8,0.55,2.7,59.679,-132,70,-3.719,-0,0,1.511,0.455
1,2.9,-2.1,0.55,58.377,-132,70,-3.719,-0.50441,0,1.511,0.469
1,2.9,2.25,0.2,58.377,-132,70,-3.719,-0.31163,-0.21834,1.488,0.484
1.1,2.9,1.15,2.25,88.238,-107,77,-3.8453,-0.075983,-0.26212,1.488,0.498
1.1,2.9,-1.05,3,59.852,-107,77,-3.8453,-0.3179,-0.023329,1.488,0.512
1.1,2.9,0.9,0.8,59.852,-107,77,-3.8453,-0.24019,-0.30599,1.488,0.526
1.1,4.9,0.45,3.25,59.852,-107,77,-3.8453,-0,-0.18272,1.488,0.54
1.1,4.9,-1.9,2.4,59.852,-107,77,-3.8453,-0.26846,-0.16652,1.488,0.555
1.1,4.9,0.25,2.15,59.852,-91,83,-3.9442,-0,0,1.488,0.569
1.1,4.9,-1.8,0.65,59.852,-91,83,-3.9442,-0,-0.31627,1.469,0.583
1.1,4.9,-2.15,3.35,88.281,-91,83,-3.9442,-0.33651,-0.27922,1.469,0.597
1.1,4.9,1,3.4,59.896,-91,83,-3.9442,-0.57432,0,1.469,0.612
1.1,5.4,3.85,0.65,59.896,-91,83,-3.9442,-0.46102,-0.33205,1.469,0.626
1.1,5.4,2.1,4.55,59.939,-65,115,-4.2518,-0.75788,0.021272,1.469,0.64
1.1,5.4,5.15,1.85,59.896,-65,115,-4.2518,-0.39487,0.094979,1.469,0.654
1.1,5.4,3.1,-0.3,59.983,-65,115,-4.2518,-0,0.22341,1.469,0.668
1.8,5.4,-1.1,-1.75,60.286,-65,115,-4.2518,-0,0.18928,1.454,0.683
1.8,5.4,-1.75,-1.65,88.238,-65,115,-4.2518,-0,-0.022149,1.454,0.697
1.8,4.9,0.3,0.3,60.026,-56,119,-4.5759,-0.079814,-0.063765,1.454,0.711
1.8,4.9,-1,1.15,60.069,-56,119,-4.5759,-0.39143,-0.18946,1.454,0.725
1.8,4.9,2.2,2.4,60.026,-56,119,-4.5759,-0.56027,-0.43303,1.454,0.74
1.8,4.9,4.2,5,60.026,-56,119,-4.5759,-0.29823,0.030433,1.454,0.754
1.8,4.9,2.05,1.05,60.026,-56,119,-4.5759,-0.77551,0.11774,1.454,0.768
1.8,4.9,6.3,-0.4,60.069,-44,147,-4.911,-0.53149,0.11244,1.42,0.782
2.6,4.9,4.8,-0.35,88.281,-44,147,-4.911,-0.59448,0.14624,1.42,0.796
2.6,4.9,4.6,-0.2,60.243,-44,147,-4.911,-0.089689,0.079201,1.42,0.811
2.6,4.9,0.35,-0.1,60.33,-44,147,-4.911,-0.1119,0.14483,1.42,0.825
2.6,3.2,-0.2,-0.65,60.33,-44,147,-4.911,-0.40207,0.26154,1.42,0.839
2.6,3.2,2.45,-1.85,60.33,-27,152,-4.4331,-0.40915,0.076616,1.42,0.853
2.6,3.2,3.15,-0.15,60.286,-27,152,-4.4331,-0.40747,0.35076,1.42,0.868
3.3,3.2,3.2,-2.5,60.286,-27,152,-4.4331,-0.38153,0,1.384,0.882
3.3,3.2,3.2,0.65,88.238,-27,152,-4.4331,-0.47371,0.048666,1.384,0.896
3.3,3.2,3.75,0.45,60.503,-27,152,-4.4331,-0.67874,0.11296,1.384,0.91
3.3,3.3,5.85,-0.15,60.503,-15,158,-4.6309,-0.19113,-0.14817,1.384,0.924
3.3,3.3,1.75,2.35,60.503,-15,158,-4.6309,-0.55752,0.15637,1.384,0.939
3.3,3.3,4.6,-0.2,61.241,-15,158,-4.6309,-0.54149,0.022247,1.384,0.953
4.8,3.3,4.85,0.7,60.503,-15,158,-4.6309,-0.34189,0.13813,1.384,0.967
4.8,3.3,3,-0.3,60.503,20,156,-4.0651,-0.47968,0.11157,1.36,0.981
4.8,3.3,4,-0.2,88.194,20,156,-4.0651,-0.37407,0.33556,1.36,0.996
4.8,3.3,3.5,-2.3,60.677,20,156,-4.0651,-0.30853,0.40056,1.36,1.01
4.8,3.3,2.7,-3.3,60.677,20,156,-4.0651,-0.33174,0.1591,1.36,1.024
4.8,2.4,3.25,-0.85,60.634,20,156,-4.0651,-0.27886,0.18232,1.36,1.038
4.8,2.4,2.35,-0.95,60.33,54,162,-4.4881,-0.001496,0.53857,1.36,1.052
4.8,2.4,-0.05,-4.3,60.33,54,162,-4.4881,-0.40566,0.31785,1.36,1.067
5.9,2.4,3.3,-2.75,60.677,54,162,-4.4881,-0.63902,0.058607,1.321,1.081
5.9,2.4,6.05,-0.05,88.325,54,162,-4.4881,-0.25972,0.13471,1.321,1.095
5.9,2.2,3,-0.4,61.024,54,162,-4.4881,-0.68342,0.25703,1.321,1.109
6.4,2.2,6.4,-1.5,61.458,78,162,-4.5814,-0.31467,0.48043,1.321,1.124
6.4,2.2,3.85,-3.85,60.894,78,162,-4.5814,-0,0.28987,1.321,1.138
6.4,2.2,0.5,-2.35,60.894,78,162,-4.5814,-0.39882,0.1444,1.321,1.152
6.4,2.2,3.7,-0.85,60.938,78,162,-4.5814,0.20978,0.033386,1.321,1.166
6.4,2.2,-1.6,0.2,60.938,95,151,-5.0044,0.051161,0.37876,1.282,1.18
6.4,2.2,0.5,-3.5,88.238,95,151,-5.0044,-0,0.37439,1.282,1.195
6.4,2.2,-0.05,-3.15,61.198,95,151,-5.0044,-0.263,0.32207,1.282,1.209
6.4,1.2,2.5,-2.65,61.198,95,151,-5.0044,-0.29996,0.26904,1.282,1.223
6.4,1.2,3.25,-2.05,61.198,95,151,-5.0044,-0.21827,0.26464,1.282,1.237
6.4,1.2,3.65,-1.95,61.198,116,148,-5.356,-0.41521,0.24492,1.282,1.252
6.4,1.2,5.7,-1.8,61.241,116,148,-5.356,-0,0.24359,1.282,1.266
6.4,1.2,0.7,-1.75,61.241,116,148,-5.356,-0.35943,0.44523,1.245,1.28
6.7,1.2,3.75,-3.7,88.281,116,148,-5.356,-0.081116,0.23452,1.245,1.294
6.7,1.2,1.5,-2,61.502,115,159,0.67019,0.20327,0.29706,1.245,1.308
6.7,1.2,-1.45,-2.25,61.502,115,159,0.67019,0.087492,0.1038,1.245,1.323
6.7,1.2,-0.7,-0.2,60.33,115,159,0.67019,0.21527,0.27351,1.245,1.337
6.7,1.2,-2,-1.7,61.502,115,159,0.67019,-0,0.14584,1.245,1.351
6.7,1.2,-0.2,-0.7,61.502,127,158,0.58779,0.00453,0.31682,1.245,1.365
6.7,1.2,0.15,-2.15,61.415,127,158,0.58779,-0,0.25109,1.201,1.38
6.7,0,0.25,-1.8,88.238,127,158,0.58779,0.042627,0.19102,1.201,1.394
6.7,0,-0.15,-1.2,61.806,127,158,0.58779,-0,0.2744,1.201,1.408
6.7,0,0.4,-1.9,61.806,127,158,0.58779,0.05768,0.39142,1.201,1.422
6.7,0,-0.25,-3.05,61.806,75,59,2.5819,0.17624,0.10643,1.201,1.436
6.7,0,-1.8,-1.35,61.806,75,59,2.5819,0.18757,0.1833,1.201,1.451
4.6,0,-2.5,-1.3,61.806,75,59,2.5819,0.30164,0.13951,1.201,1.465
4.6,0,-3.25,-1.3,61.806,75,59,2.5819,0.26222,0.20744,1.201,1.479
4.6,0,-3.1,-1.6,61.806,148,146,1.8952,0.3266,0.16531,1.201,1.493
4.6,0,-3.25,-1.05,61.806,148,146,1.8952,0.12481,0.23931,1.201,1.508
4.6,0.7,-1.35,-2.9,61.806,148,146,1.8952,0.1336,0.25469,1.201,1.522
4.6,0.7,-1.1,-3.2,61.849,148,146,1.8952,0.11884,0.30461,1.201,1.536
4.6,0.7,-1,-2.6,61.849,146,143,1.8787,0.19978,0.25395,1.201,1.55
4.6,0.7,-1.7,-2.2,61.762,146,143,1.8787,0.3561,0.32567,1.201,1.564
4.6,0.7,-3.15,-2.7,61.892,146,143,1.8787,0.25351,0.23929,1.201,1.579
4.6,0.7,-2.45,-2.05,61.892,146,143,1.8787,0.39427,0.25622,1.123,1.593
2.2,0.7,-3.8,-2,88.238,161,131,-0.23621,0.3201,0.22763,1.123,1.607
2.2,0.7,-3.1,-0.5,62.413,161,131,-0.23621,0.26524,0.22632,1.123,1.621
2.2,0.5,-3.65,-0.45,62.413,161,131,-0.23621,0.239,0.13902,1.123,1.636
2.2,0.5,-2,-0.9,62.413,161,131,-0.23621,0.20189,0.21148,1.123,1.65
2.2,0.5,-1.6,-1.45,62.413,161,131,-0.23621,0.31584,0.20877,1.123,1.664
2.2,0.5,-2.75,-1.5,62.413,161,131,-0.23621,0.20685,0.2406,1.089,1.678
2.2,0.5,-1.8,-1.8,88.238,161,131,-0.23621,0.2625,0.47872,1.089,1.692
2.2,0.5,-2.2,-4.2,62.587,161,131,-0.23621,0.33376,0.27381,1.089,1.707
2.2,0.5,-3,-2.6,62.587,161,131,-0.23621,0.31038,0.23564,1.089,1.721
2.2,0.5,-2.85,-2,62.63,161,131,-0.23621,0.32557,0.45288,1.089,1.735
2.2,0.5,-2.95,-3.9,62.63,161,131,-0.23621,0.16794,0.28603,1.089,1.749
1.9,0.5,-1.45,-2.6,62.63,161,131,-0.23621,0.18657,0.22522,1.089,1.764
1.9,0.5,-1.45,-1.85,62.674,153,139,-0.06592,0.44541,0.22974,1.009,1.778
1.9,0.5,-3.9,-1.65,88.238,153,139,-0.06592,0.48479,0.081184,1.009,1.792
1.9,0.5,-4.7,-0.25,63.151,153,139,-0.06592,0.37163,0.24303,1.009,1.806
1.9,0.5,-3.7,-1.65,63.194,153,139,-0.06592,0.33206,0.33494,1.009,1.82
1.9,0.5,-3.25,-2.7,63.151,153,139,-0.06592,0.18484,0.35037,1.009,1.835
1.9,0.5,-1.75,-3,63.151,153,139,-0.06592,0.32985,0.37362,1.009,1.849
1.9,0.4,-2.85,-3.3,63.151,145,143,-0.09888,0.35497,0.27746,1.009,1.863
1.9,0.4,-3.35,-2.35,63.151,137,143,-0.86795,0.30571,0.37739,1.009,1.877
1.9,0.4,-2.95,-3.2,63.238,137,143,-0.86795,0.34617,0.21181,0.98,1.892
1.9,0.4,-3.35,-1.7,88.151,137,143,-0.86795,0.32402,0.22737,0.98,1.906
1.9,0.4,-3.1,-1.7,63.411,137,143,-0.86795,0.3958,0.26047,0.98,1.92
1.9,-0.5,-3.8,-2,63.411,137,143,-0.86795,0.42914,0.2685,0.98,1.934
1.9,-0.5,-4.35,-2.1,63.238,135,134,-0.92288,0.40475,0.16476,0.98,1.948
1.9,-0.5,-4.2,-1.2,63.411,135,134,-0.92288,0.37578,0.16793,0.98,1.963
1.9,-0.5,-3.9,-1.05,63.411,135,134,-0.92288,0.4927,0.14022,0.964,1.977
-0.2,-0.5,-4.9,-0.8,88.238,135,134,-0.92288,0.25614,0.36936,0.964,1.991
-0.2,-0.5,-2.8,-2.9,63.585,118,128,-0.13184,0.22453,0.21407,0.964,2.005
-0.2,-0.5,-2.35,-1.8,63.368,118,128,-0.13184,0.48662,0.19878,0.964,2.02
-0.2,-0.5,-4.75,-1.5,63.368,118,128,-0.13184,0.37514,0.27768,0.964,2.034
-0.2,-0.5,-4.05,-2.25,63.585,118,128,-0.13184,0.38909,0.20508,0.964,2.048
-0.2,-0.7,-4.1,-1.65,63.542,99,109,-0.65371,0.44894,0.23208,0.964,2.062
-0.2,-0.7,-5.5,-1.4,63.542,99,109,-0.65371,0.4311,0.2592,0.964,2.076
-0.2,-0.7,-4.75,-2.25,63.672,99,109,-0.65371,0.32376,0.20542,0.967,2.091
-0.2,-0.7,-3.65,-1.75,58.854,99,109,-0.65371,0.456,0.15765,0.967,2.105
-1.3,-0.7,-4.9,-1.2,64.54,82,102,-0.20875,0.23119,0.04664,0.967,2.119
-1.3,-0.7,-2.85,-0.1,63.585,82,102,-0.20875,0.49426,0.26961,0.967,2.133
-1.3,-0.7,-5.25,-2.2,63.498,82,102,-0.20875,0.39951,0.27766,0.967,2.148
-1.3,-0.6,-4.7,-2.55,63.498,82,102,-0.20875,0.4073,0.32583,0.967,2.162
-1.3,-0.6,-4.7,-3.1,63.628,56,96,0.78555,0.4833,0.17576,0.967,2.176
-1.3,-0.6,-5.65,-1.8,63.628,56,96,0.78555,0.40648,0.24002,0.991,2.19
-1.3,-0.6,-5,-2.2,47.83,56,96,0.78555,0.4247,0.24629,0.991,2.204
-1.3,-0.6,-5.15,-2.3,63.498,56,96,0.78555,0.35108,0.14078,0.991,2.219
-1.3,-0.6,-4.55,-1.3,63.585,43,90,0.87344,0.36467,0.1773,0.991,2.233
-1.3,-0.6,-4.55,-1.5,63.585,43,90,0.87344,0.43647,0.19069,0.991,2.247
-1.3,-0.6,-5.25,-1.9,63.498,43,90,0.87344,0.43316,0.1441,0.991,2.261
-1.3,-0.6,-5.45,-1.35,63.542,43,90,0.87344,0.44078,0.37551,1.069,2.276
-2.8,-0.6,-5.55,-3.45,22.049,43,90,0.87344,0.52615,0.18079,1.069,2.29
-2.8,-0.6,-6.4,-1.95,63.021,21,94,1.4118,0.4686,0.21414,1.069,2.304
-2.8,-0.6,-6.2,-2,63.064,21,94,1.4118,0.37706,0.27671,1.069,2.318
-2.8,-0.6,-5.25,-2.6,63.064,21,94,1.4118,0.35029,0.28237,1.069,2.332
-2.8,-0.6,-4.95,-2.7,63.021,21,94,1.4118,0.17014,0.11617,1.069,2.347
-2.8,-0.6,-3.1,-1.2,63.021,5,83,1.0712,-0,0,1.069,2.361
-2.8,-0.6,-1.4,0.05,63.845,5,83,1.0712,0.14111,0.083341,1.069,2.375
-2.8,-0.6,-2.3,-0.6,63.845,5,83,1.0712,0.28647,0.19786,1.109,2.389
-2.8,-0.6,-4.2,-1.7,40.148,5,83,1.0712,0.38131,0.31315,1.109,2.404
-2.8,-0.6,-5,-3,62.804,-9,79,0.85696,0.51784,0.15149,1.109,2.418
-2.8,-0.6,-6.7,-1.7,62.804,-9,79,0.85696,0.32595,0.29339,1.109,2.432
-2.8,-0.6,-5.3,-2.75,62.804,-9,79,0.85696,0.21807,0.14383,1.109,2.446
-2.8,-0.6,-4,-1.5,62.804,-9,79,0.85696,0.16188,0.16668,1.109,2.46
-2.8,-0.6,-3,-1.7,62.804,-22,70,-0.06592,0.52489,0,1.109,2.475
-2.8,-0.6,-6.55,-0.1,62.934,-22,70,-0.06592,0.068393,0.12046,1.168,2.489
-4.7,-0.6,-2.85,-1.05,31.033,-22,70,-0.06592,0.27161,0.085898,1.168,2.503
-4.7,-0.6,-4.1,-0.9,62.457,-22,70,-0.06592,0.25069,0.16845,1.168,2.517
-4.7,-0.6,-4.1,-1.6,62.5,-22,70,-0.06592,0.2581,0.11416,1.168,2.532
-4.7,-0.6,-4.15,-1.2,62.457,-46,64,0.12085,0.29163,0.036353,1.168,2.546
-4.7,-0.6,-4.8,-0.25,62.457,-46,64,0.12085,0.087127,0,1.168,2.56
-4.7,-0.6,-2.8,0,62.457,-46,64,0.12085,0.36782,0.008161,1.168,2.574
-4.7,-0.6,-5.15,0,62.457,-46,64,0.12085,-0,0.044861,1.205,2.588
-4.7,-0.5,-2.05,-0.35,41.536,-58,53,-1.0932,0.34974,0,1.205,2.603
-4.7,-0.5,-4.95,0,62.283,-58,53,-1.0932,0.06233,0.031464,1.205,2.617
-4.7,-0.5,-2.8,-0.4,62.24,-58,53,-1.0932,0.07445,0.087771,1.205,2.631
-4.7,-0.5,-2.6,-0.9,62.24,-58,53,-1.0932,0.070737,-0.11406,1.205,2.645
-4.7,-0.5,-2.45,0.85,61.719,-58,53,-1.0932,0.10776,-0.055111,1.205,2.66
-3.8,-0.5,-3,0.85,62.24,-69,48,-1.1975,0.20966,-0.052339,1.205,2.674
-3.8,-0.5,-4.15,0.7,62.24,-69,48,-1.1975,0.293,-0.075279,1.237,2.688
-3.8,-0.5,-4.95,0.7,43.88,-69,48,-1.1975,0.42258,0,1.237,2.702
-3.8,-0.5,-5.55,-0.4,62.066,-69,48,-1.1975,-0,0.073038,1.237,2.716
-3.8,-0.5,-2.4,-0.85,62.066,-69,48,-1.1975,-0.21065,-0.012188,1.237,2.731
-3.8,-0.5,0.1,-0.15,62.066,-83,43,-1.247,-0,0.037172,1.237,2.745
-3.8,-0.5,-1.6,-0.5,62.326,-83,43,-1.247,-0,0.1224,1.237,2.759
-3.8,-0.5,-1.85,-1.35,62.109,-83,43,-1.247,-0.008081,-0.034508,1.237,2.773
-2.7,-0.5,-1.8,0,62.109,-83,43,-1.247,-0.094985,-0.033245,1.269,2.788
-2.7,-0.5,-1.05,0.15,43.099,-83,43,-1.247,0.052608,-0.096714,1.269,2.802
-2.7,-0.5,-2.25,0.8,61.849,-84,42,-1.7414,0.054529,-0.21194,1.269,2.816
-2.7,-0.5,-2.6,1.6,61.849,-84,42,-1.7414,0.019254,-0.060834,1.269,2.83
-2.7,-0.5,-2.25,0.75,61.849,-84,42,-1.7414,0.1728,-0.11322,1.269,2.844
-2.7,-0.5,-3.9,1,61.849,-84,42,-1.7414,-0,-0.08951,1.269,2.859
-2.7,-0.5,-2.3,0.8,61.849,-84,42,-1.7414,-0.055426,-0.17711,1.269,2.873
-2.7,0,-1.5,1.7,61.849,-87,36,-1.9282,0.010377,-0.041334,1.269,2.887
-2.7,0,-2.05,0.45,61.892,-87,36,-1.9282,-0.040007,-0.21989,1.269,2.901
-2.7,0,-1.6,1.95,61.892,-87,36,-1.9282,-0.09888,-0.10665,1.269,2.916
-2.7,0,-1.1,1.1,61.849,-87,36,-1.9282,-0,-0.15978,1.269,2.93
-2,0,-1.9,1.45,61.892,-87,36,-1.9282,0.15236,-0.11651,1.269,2.944
-2,0,-3.5,1.05,61.979,-93,37,-1.258,-0,-0.18454,1.269,2.958
-2,0,-2.3,1.75,61.936,-93,37,-1.258,-0,-0.21781,1.269,2.972
-2,0.5,-2.1,2.1,61.979,-93,37,-1.258,-0.10859,-0.16968,1.276,2.987
-2,0.5,-1.05,1.75,55.859,-93,37,-1.258,-0.1695,-0.080689,1.276,3.001
-2,0.5,-0.6,0.65,61.849,-93,37,-1.258,-0.009121,-0.1908,1.276,3.015
-2,0.5,-1.7,1.7,61.849,-95,40,-1.3733,-0.089636,-0.26733,1.276,3.029
-1.7,0.5,-1.2,2.6,61.849,-95,40,-1.3733,-0.18415,-0.10833,1.276,3.044
-1.7,0.5,0.15,1.25,61.849,-95,40,-1.3733,0.25119,-0.36358,1.276,3.058
-1.7,0.5,-4.15,3.45,61.849,-95,40,-1.3733,0.12259,-0.2722,1.276,3.072
-1.7,0.5,-3.55,2.95,61.849,-95,40,-1.3733,0.005291,-0.05476,1.273,3.086
-1.7,1.6,-2.4,0.85,83.42,-98,41,-1.3678,-0.13193,-0.25753,1.273,3.1
-1.7,1.6,-1,2.45,61.936,-98,41,-1.3678,-0.10913,-0.26564,1.273,3.115
-1.7,1.6,-1,2.75,61.936,-98,41,-1.3678,-0.21887,-0.18664,1.273,3.129
-1.7,1.6,0.15,2,61.936,-98,41,-1.3678,-0,-0.17227,1.273,3.143
-1.7,1.6,-1.75,1.8,61.892,-98,41,-1.3678,-0.20738,-0.15729,1.273,3.157
-1.7,1.6,-0.2,1.45,61.892,-98,41,-1.3678,0.099773,0.005872,1.273,3.172
-1.1,1.6,-2.75,-0.05,61.936,-93,47,-1.7689,-0.34099,-0.35124,1.263,3.186
-1.1,1.6,1.05,3.25,88.325,-93,47,-1.7689,-0,-0.17377,1.263,3.2
-1.1,1.6,-1.6,2.05,62.066,-93,47,-1.7689,-0.4612,-0.17403,1.263,3.214
-1.1,1.6,2.4,1.8,61.936,-93,47,-1.7689,-0.45554,-0.1823,1.263,3.228
-1.1,1.6,2.9,1.9,61.979,-93,47,-1.7689,-0.097308,-0.16707,1.263,3.243
-1.1,3.3,-0.4,1.8,62.023,-89,60,-1.7908,-0.34829,-0.32202,1.263,3.257
-1.1,3.3,1.05,3.85,62.023,-89,60,-1.7908,-0.17816,-0.21927,1.263,3.271
-1.1,3.3,0.25,2.6,61.979,-89,60,-1.7908,-0.042183,-0.17078,1.255,3.285
-1.1,3.3,-1.2,2.05,88.281,-89,60,-1.7908,-0.12413,-0.054858,1.255,3.3
-1.1,3.3,0.05,1.05,62.109,-89,60,-1.7908,0.11896,0.03347,1.255,3.314
-1.1,3.3,-2.85,-0.15,62.066,-89,60,-1.7908,-0.28161,0.002526,1.255,3.328
-0.1,3.3,0.5,-0.1,62.153,-88,66,-1.7084,-0.19365,-0.018559,1.255,3.342
-0.1,3.3,0.2,0.15,62.153,-88,66,-1.7084,-0.20901,-0.24628,1.255,3.356
-0.1,3.3,0.3,2.45,62.066,-88,66,-1.7084,-0.4231,-0.1391,1.255,3.371
-0.1,3.3,2.35,1.75,62.153,-88,66,-1.7084,-0.32077,-0.058649,1.255,3.385
1,3.3,1.65,0.9,62.153,-88,66,-1.7084,-0.11806,-0.3495,1.255,3.399
1,3.3,-0.25,3.45,60.981,-75,85,-1.8842,-0,0,1.255,3.413
1,3.4,-1.55,0.7,62.109,-75,85,-1.8842,-0.43416,-0.11691,1.255,3.428
1,3.4,2.2,1.4,62.109,-75,85,-1.8842,-0.093404,-0.13136,1.255,3.442
1,3.4,-0.4,1.7,62.153,-75,85,-1.8842,-0.13619,-0.040387,1.255,3.456
1,3.4,-0.5,0.55,62.153,-70,90,-2.0545,-0.16519,0,1.255,3.47
1,3.4,-0.1,0.35,62.153,-70,90,-2.0545,-0.22031,0.084192,1.269,3.484
0.8,3.4,0.45,-0.5,52.431,-70,90,-2.0545,-0.31685,-0.1625,1.269,3.499
0.8,3.4,1.5,1.75,61.979,-70,90,-2.0545,-0.38565,-0.069472,1.269,3.513
0.8,3.4,2.25,1.2,61.979,-70,90,-2.0545,-0,-0.02166,1.269,3.527
0.8,3.4,-1.15,0.6,61.979,-65,94,-2.082,-0,0,1.269,3.541
0.8,3.4,-1.65,0.4,62.023,-65,94,-2.082,-0.3108,-0.12642,1.269,3.556
0.8,3.4,1.15,1.55,62.109,-65,94,-2.082,-0.0042,-0.11302,1.269,3.57
0.8,3.4,-1.35,1.65,62.023,-65,94,-2.082,-0.29572,-0.089941,1.269,3.584
0.8,3.4,1.1,1.4,62.109,-53,96,-1.8622,-0.010445,-0.30991,1.269,3.598
0.8,3.4,-1.1,3.5,62.109,-53,96,-1.8622,-0.3769,-0.18074,1.269,3.612
0.5,3.4,1.85,2.2,61.458,-53,96,-1.8622,-0.40179,-0.19619,1.269,3.627
0.5,3.4,1.6,3.7,62.066,-53,96,-1.8622,-0.2922,-0.069685,1.269,3.641
0.5,3.4,0.7,2.55,62.066,-53,96,-1.8622,-0.017748,-0.14871,1.269,3.655
0.5,3.4,-0.95,2,61.979,-51,99,-1.5491,-0.21455,-0.055932,1.269,3.669
0.5,3.4,0.5,1.2,61.458,-51,99,-1.5491,-0.58027,-0.18295,1.31,3.684
0.5,3.4,4.2,2.3,39.627,-51,99,-1.5491,-0.016098,-0.013716,1.31,3.698
0.5,3.4,-0.65,0.9,61.849,-51,99,-1.5491,-0.038168,-0.12253,1.31,3.712
0.1,3.4,-1.05,1.65,61.806,-47,96,-1.8897,-0.30801,0.12808,1.31,3.726
0.1,3.4,1.45,-0.65,61.849,-47,96,-1.8897,-0.19933,-0.006089,1.31,3.74
0.1,3.4,0.75,0.35,61.849,-47,96,-1.8897,-0.13016,-0.003193,1.31,3.755
0.1,3.4,-0.05,0.45,61.806,-47,96,-1.8897,-0.65066,0.086894,1.31,3.769
0.1,3.4,4.8,-0.1,61.806,-45,98,-1.8348,-0.033708,-0.17582,1.31,3.783
0.1,3.4,-0.25,2.05,61.806,-45,98,-1.8348,-0.22536,-0.21845,1.31,3.797
0.1,3.4,0.85,2.75,61.849,-45,98,-1.8348,-0.5133,-0.058529,1.31,3.812
0.9,3.4,3.75,1.35,61.806,-45,98,-1.8348,-0.15281,-0.33759,1.31,3.826
0.9,3.4,0.75,3.8,61.806,-41,96,-2.4226,-0,-0.24412,1.31,3.84
0.9,3.4,-1.15,2.7,61.892,-41,96,-2.4226,-0.50219,-0.24214,1.31,3.854
0.9,3.9,3.35,2.6,61.806,-41,96,-2.4226,-0.18422,-0.15263,1.31,3.868
0.9,3.9,2,2.35,61.806,-41,96,-2.4226,-0,0.23441,1.347,3.883
1,3.9,-1.1,-1.45,40.842,-41,96,-2.4226,-0,0.42493,1.347,3.897
1,3.9,-1.45,-3.9,61.632,-38,93,-2.4445,-0.30907,0.60678,1.347,3.911
1,3.9,1.7,-6,61.632,-38,93,-2.4445,-0.30907,0.60678,1.347,3.925
1,3.9,1.65,-5.95,61.589,-38,93,-2.4445,-0.31677,0.097735,1.347,3.94
1,3.9,2.1,-0.65,61.632,-38,93,-2.4445,-0.37085,0.11022,1.347,3.954
1,3.9,2.6,-0.85,61.632,-31,94,-2.4555,-0.44477,0.02858,1.347,3.968
