-0.9,1.1,-3.45,2.75,85.373,-16,-80,-0.56581,0.22761,-0.28042,1.463,0.014
-0.9,1.1,-3.75,2.1,58.681,-16,-80,-0.56581,0.18807,0.053702,1.463,0.028
-0.9,1.1,-3.45,-1.2,58.681,-16,-80,-0.56581,0.363,0.17758,1.463,0.043
-0.9,1.1,-5.15,-2.9,58.681,-16,-80,-0.56581,0.057979,0.10457,1.463,0.057
-0.9,0.7,-2.45,-2.5,58.681,-24,-81,-0.57131,0.11826,-0.04642,1.463,0.071
-0.9,0.7,-1.55,-0.95,58.681,-24,-81,-0.57131,0.24522,0.27278,1.463,0.085
-1.8,0.7,-3.85,-3.8,58.681,-24,-81,-0.57131,0.069422,-0.1439,1.441,0.1
-1.8,0.7,-2.35,-0.3,85.373,-24,-81,-0.57131,-0,-0.035194,1.441,0.114
-1.8,0.7,-1.75,-0.75,58.854,-24,-81,-0.57131,0.36792,-0.29392,1.441,0.128
-1.8,0.7,-4.85,1.6,58.811,-26,-82,-0.62624,0.15576,-0.23732,1.441,0.142
-1.8,0.7,-3.35,1.45,58.854,-26,-82,-0.62624,0.10634,-0.2656,1.441,0.156
-1.8,0.7,-2.65,1.75,58.854,-26,-82,-0.62624,0.2248,0,1.441,0.171
-1.8,0.7,-3.75,-2.05,58.767,-26,-82,-0.62624,0.22707,0.20794,1.441,0.185
-1.8,0.7,-3.9,-3.1,58.854,-38,-67,-0.75259,0.15572,0.17141,1.433,0.199
-1.8,0.7,-3.25,-3.15,85.373,-38,-67,-0.75259,0.27715,-0.13825,1.433,0.213
-1.8,0.7,-4.5,-0.15,59.418,-38,-67,-0.75259,0.068906,0.17486,1.433,0.228
-1.8,0.6,-2.65,-2.6,58.941,-38,-67,-0.75259,0.29529,-0.1962,1.433,0.242
-1.8,0.6,-4.4,0.5,58.941,-38,-67,-0.75259,0.084954,-0.39689,1.433,0.256
-1.8,0.6,-2.75,2.9,58.898,-50,-72,-0.75808,-0,-0.3903,1.433,0.27
