-0.0000, 46, 
-0.0000, 46, 
-0.0153, 46, 
0.0020, 46, 
0.0098, 77, 
0.0574, 77, 
0.0632, 92, 
-0.0244, 92, 
0.0477, 164, 
0.0056, 164, 
-0.0370, 76, 
-0.0693, 76, 
-0.0253, 77, 
0.0383, 77, 
0.0814, 77, 
-0.0027, 67, 
-0.0138, 67, 
-0.0591, 75, 
-0.0488, 75, 
0.0025, 76, 
0.0237, 76, 
-0.0015, 79, 
-0.0252, 79, 
0.0144, 79, 
-0.0850, 79, 
-0.0221, 79, 
0.1019, 77, 
-0.0195, 77, 
-0.0325, 77, 
0.0088, 77, 
-0.0449, 77, 
-0.0243, 77, 
-0.0317, 76, 
-0.0012, 76, 
-0.0269, 76, 
0.0723, 80, 
-0.0107, 80, 
-0.0464, 77, 
-0.0195, 77, 
-0.0133, 75, 
-0.0472, 75, 
-0.0582, 55, 
-0.0934, 55, 
-0.0042, 77, 
0.0009, 77, 
0.0626, 77, 
0.1077, 131, 
0.0131, 131, 
-0.0103, 75, 
0.0833, 75, 
0.0343, 77, 
0.0111, 77, 
0.0311, 75, 
0.0486, 75, 
-0.0104, 75, 
0.0012, 101, 
-0.0743, 101, 
0.0312, 79, 
0.0064, 79, 
-0.0262, 80, 
0.0539, 80, 
-0.0923, 80, 
0.0094, 79, 
0.0313, 79, 
-0.0867, 75, 
-0.0227, 75, 
-0.0774, 73, 
-0.1201, 73, 
0.0407, 75, 
-0.0626, 75, 
-0.0625, 75, 
-0.0800, 75, 
0.0311, 75, 
-0.0680, 73, 
0.0247, 73, 
0.0545, 75, 
0.0347, 75, 
0.0546, 76, 
-0.0040, 76, 
0.0024, 75, 
0.0225, 75, 
0.0285, 75, 
-0.0262, 69, 
-0.0667, 69, 
-0.0600, 74, 
0.0201, 74, 
-0.0195, 73, 
-0.0472, 73, 
-0.0443, 85, 
0.0107, 85, 
-0.0455, 83, 
0.0266, 83, 
0.0021, 83, 
-0.0076, 74, 
-0.0178, 74, 
-0.0842, 69, 
-0.0050, 69, 
-0.0266, 72, 
0.0144, 72, 
-0.0072, 73, 
-0.0163, 73, 
0.0673, 73, 
-0.0521, 73, 
-0.0171, 73, 
-0.0830, 75, 
-0.0408, 75, 
-0.0407, 74, 
-0.0104, 74, 
-0.0414, 83, 
0.0237, 83, 
-0.0249, 82, 
-0.0370, 82, 
-0.0036, 82, 
0.0521, 76, 
-0.0261, 76, 
-0.0352, 74, 
0.0034, 74, 
0.0385, 74, 
0.0153, 74, 
0.0076, 73, 
0.0149, 73, 
-0.0100, 73, 
0.0353, 74, 
-0.0465, 74, 
-0.0021, 72, 
-0.0048, 72, 
0.0357, 73, 
0.0561, 73, 
0.1083, 76, 
-0.0826, 76, 
0.0400, 76, 
-0.0472, 74, 
-0.0224, 74, 
0.0467, 97, 
0.0564, 97, 
-0.0132, 92, 
0.0718, 92, 
-0.0639, 73, 
-0.0573, 73, 
-0.0168, 84, 
-0.0202, 84, 
0.0722, 84, 
0.0382, 72, 
-0.0820, 72, 
-0.0332, 73, 
-0.0138, 73, 
-0.0797, 74, 
0.0224, 74, 
-0.0662, 18, 
0.0491, 18, 
0.0143, 18, 
0.0354, 66, 
-0.0538, 66, 
-0.0482, 74, 
0.0154, 74, 
0.0547, 70, 
-0.0733, 70, 
-0.0497, 62, 
-0.0421, 62, 
0.0619, 62, 
-0.0578, 73, 
0.0057, 73, 
0.0488, 74, 
0.0478, 74, 
-0.0388, 75, 
0.0697, 75, 
0.0427, 73, 
-0.0100, 73, 
-0.0357, 74, 
0.0365, 74, 
-0.0540, 74, 
-0.0162, 72, 
-0.1497, 72, 
-0.0146, 73, 
0.0512, 73, 
-0.0582, 72, 
0.0335, 72, 
0.0005, 83, 
-0.0123, 83, 
-0.0275, 83, 
-0.0407, 72, 
0.0463, 72, 
0.0381, 62, 
0.0009, 62, 
-0.0149, 72, 
-0.0349, 72, 
-0.0202, 71, 
0.0335, 71, 
0.0588, 71, 
0.0458, 74, 
-0.0273, 74, 
-0.0552, 75, 
0.0001, 75, 
-0.0088, 76, 
0.0135, 76, 
-0.0302, 49, 
-0.0001, 49, 
-0.0379, 72, 
-0.0248, 72, 
-0.0377, 72, 
0.0428, 65, 
0.0766, 65, 
-0.0106, 74, 
0.0883, 74, 
0.0080, 72, 
-0.0704, 72, 
0.0610, 70, 
0.0000, 70, 
0.0584, 70, 
-0.0964, 72, 
-0.0258, 72, 
-0.0991, 73, 
-0.0355, 73, 
-0.0112, 74, 
0.0098, 74, 
-0.0605, 74, 
0.0504, 74, 
-0.0781, 72, 
-0.0817, 72, 
0.0697, 72, 
-0.0193, 72, 
-0.0253, 72, 
-0.1475, 73, 
-0.0052, 73, 
-0.0793, 174, 
-0.0448, 174, 
0.0249, 61, 
-0.0031, 61, 
0.0635, 61, 
-0.0648, 73, 
