-0.019, -0.054, -0.019, -0.010, -0.001, -0.002, 0.000, 0.000, 0.049, -0.141, 13, 32, 2, 1.599, 11.501, 4000, 1.000, 1.026, -1.748, -1.624, -16.170, 6.762, 25.235, 0, 1.599, 
-0.019, -0.058, -0.011, -0.036, -0.001, -0.003, 0.000, 0.000, -0.071, -0.033, 25, 20, 2, 1.599, 11.501, 4000, 1.000, 1.095, -1.451, -1.209, -15.698, 6.706, 24.491, 0, 1.599, 
-0.018, -0.061, -0.001, -0.044, -0.001, -0.004, 0.000, 0.000, -0.113, 0.061, 23, 48, 2, 1.599, 11.501, 4000, 1.000, 1.159, -1.180, -0.848, -15.286, 6.657, 23.626, 0, 1.599, 
-0.022, -0.060, -0.034, -0.018, -0.003, -0.003, 0.000, 0.000, 0.032, -0.157, 7, 60, 2, 1.599, 11.501, 4000, 1.000, 1.219, -0.936, -0.534, -14.929, 6.615, 22.640, 0, 1.599, 
-0.021, -0.066, -0.009, -0.056, -0.001, -0.005, 0.000, 0.000, 0.004, -0.066, 41, 33, 2, 1.599, 11.501, 4000, 1.000, 1.274, -0.717, -0.266, -14.624, 6.578, 21.534, 0, 1.599, 
-0.022, -0.068, -0.016, -0.054, -0.002, -0.005, 0.000, 0.000, -0.061, -0.085, 14, 75, 2, 1.598, 11.501, 4000, 1.000, 1.324, -0.523, -0.038, -14.365, 6.548, 20.326, 0, 1.598, 
-0.025, -0.069, -0.033, -0.044, -0.003, -0.005, 0.000, 0.000, -0.077, -0.012, 22, 73, 2, 1.598, 11.501, 4000, 1.000, 1.369, -0.351, 0.151, -14.150, 6.522, 19.036, 0, 1.598, 
-0.026, -0.072, -0.027, -0.048, -0.002, -0.005, 0.000, 0.000, 0.042, -0.131, 45, 58, 2, 1.599, 11.501, 4000, 1.000, 1.410, -0.201, 0.307, -13.973, 6.501, 17.687, 0, 1.599, 
-0.026, -0.076, -0.025, -0.062, -0.002, -0.007, 0.000, 0.000, -0.023, -0.058, 35, 67, 2, 1.599, 11.501, 4000, 1.000, 1.448, -0.071, 0.432, -13.830, 6.484, 16.304, 0, 1.599, 
-0.028, -0.076, -0.026, -0.040, -0.003, -0.005, 0.000, 0.000, -0.075, 0.080, 32, 83, 2, 1.595, 11.501, 4000, 1.000, 1.481, 0.041, 0.530, -13.718, 6.471, 14.912, 0, 1.595, 
-0.031, -0.074, -0.044, -0.001, -0.004, -0.003, 0.000, 0.000, -0.036, -0.033, 33, 61, 2, 1.595, 11.501, 4000, 1.000, 1.510, 0.132, 0.600, -13.638, 6.461, 13.536, 0, 1.595, 
-0.031, -0.076, -0.027, -0.017, -0.003, -0.004, 0.000, 0.000, 0.009, -0.045, 52, 22, 2, 1.595, 11.501, 4000, 1.000, 1.535, 0.208, 0.650, -13.581, 6.454, 12.194, 0, 1.595, 
-0.031, -0.078, -0.017, -0.022, -0.002, -0.005, 0.000, 0.000, 0.003, -0.065, 35, 38, 2, 1.595, 11.501, 4000, 1.000, 1.557, 0.269, 0.680, -13.546, 6.450, 10.902, 0, 1.595, 
-0.031, -0.080, -0.010, -0.035, -0.002, -0.006, 0.000, 0.000, -0.004, -0.049, 21, 49, 2, 1.594, 11.501, 4000, 1.000, 1.577, 0.317, 0.695, -13.529, 6.448, 9.674, 0, 1.594, 
-0.031, -0.082, -0.004, -0.038, -0.001, -0.007, 0.000, 0.000, 0.030, -0.098, 16, 61, 2, 1.594, 11.501, 4000, 1.000, 1.593, 0.353, 0.695, -13.528, 6.448, 8.520, 0, 1.594, 
-0.030, -0.086, 0.004, -0.054, -0.001, -0.008, 0.000, 0.000, -0.005, -0.082, 7, 71, 2, 1.595, 11.501, 4000, 1.000, 1.607, 0.378, 0.684, -13.540, 6.449, 7.443, 0, 1.595, 
-0.030, -0.089, 0.006, -0.057, -0.001, -0.009, 0.000, 0.000, -0.000, -0.017, 3, 84, 2, 1.595, 11.501, 4000, 1.000, 1.618, 0.395, 0.664, -13.563, 6.452, 6.469, 0, 1.595, 
-0.031, -0.090, -0.001, -0.038, -0.002, -0.007, 0.000, 0.000, -0.038, 0.009, 2, 83, 2, 1.595, 11.501, 4000, 1.000, 1.628, 0.403, 0.636, -13.594, 6.456, 5.597, 0, 1.596, 
