-0.022, -0.052, -0.001, -0.026, -0.001, -0.003, 0.000, 0.000, -0.069, -0.044, 7, 32, 2, 1.461, 11.501, 4000, 1.000, 0.290, -3.316, -3.502, -18.300, 7.015, 21.763, 0, 1.461, 
-0.024, -0.054, -0.011, -0.027, -0.001, -0.003, 0.000, 0.000, -0.006, -0.047, 7, 37, 2, 1.462, 11.501, 4000, 1.000, 0.441, -2.724, -2.653, -17.338, 6.902, 21.770, 0, 1.462, 
-0.024, -0.055, -0.006, -0.032, -0.001, -0.003, 0.000, 0.000, 0.004, -0.046, 18, 41, 2, 1.462, 11.501, 4000, 1.000, 0.580, -2.193, -1.920, -16.508, 6.804, 21.594, 0, 1.462, 
-0.024, -0.057, -0.006, -0.028, -0.001, -0.003, 0.000, 0.000, 0.045, -0.039, 15, 43, 2, 1.461, 11.501, 4000, 1.000, 0.706, -1.719, -1.293, -15.797, 6.720, 21.233, 0, 1.461, 
-0.024, -0.058, -0.003, -0.026, -0.001, -0.003, 0.000, 0.000, 0.032, -0.053, 13, 44, 2, 1.461, 11.501, 4000, 1.000, 0.820, -1.300, -0.763, -15.196, 6.648, 20.695, 0, 1.461, 
-0.023, -0.059, 0.002, -0.025, -0.001, -0.003, 0.000, 0.000, 0.015, -0.005, 7, 45, 2, 1.463, 11.501, 4000, 1.000, 0.923, -0.932, -0.319, -14.692, 6.588, 19.995, 0, 1.463, 
-0.024, -0.061, -0.005, -0.029, -0.001, -0.004, 0.000, 0.000, 0.041, -0.016, 6, 42, 2, 1.463, 11.501, 4000, 1.000, 1.016, -0.609, 0.049, -14.274, 6.538, 19.149, 0, 1.463, 
-0.025, -0.062, -0.009, -0.033, -0.002, -0.004, 0.000, 0.000, 0.011, -0.025, 14, 43, 2, 1.462, 11.501, 4000, 1.000, 1.099, -0.331, 0.348, -13.934, 6.498, 18.186, 0, 1.462, 
-0.025, -0.065, -0.005, -0.037, -0.001, -0.005, 0.000, 0.000, -0.043, -0.096, 18, 52, 2, 1.462, 11.501, 4000, 1.000, 1.173, -0.094, 0.584, -13.663, 6.465, 17.136, 0, 1.462, 
-0.025, -0.067, -0.008, -0.042, -0.002, -0.005, 0.000, 0.000, -0.043, 0.001, 16, 63, 2, 1.465, 11.501, 4000, 1.000, 1.238, 0.105, 0.767, -13.455, 6.440, 16.024, 0, 1.465, 
-0.026, -0.069, -0.010, -0.043, -0.002, -0.006, 0.000, 0.000, 0.004, -0.061, 18, 63, 2, 1.465, 11.501, 4000, 1.000, 1.297, 0.272, 0.904, -13.297, 6.421, 14.874, 0, 1.465, 
-0.027, -0.071, -0.012, -0.040, -0.002, -0.006, 0.000, 0.000, -0.000, -0.047, 22, 67, 2, 1.462, 11.501, 4000, 1.000, 1.347, 0.408, 1.000, -13.187, 6.408, 13.710, 0, 1.462, 
-0.028, -0.073, -0.013, -0.045, -0.002, -0.006, 0.000, 0.000, -0.000, -0.064, 23, 63, 2, 1.462, 11.501, 4000, 1.000, 1.390, 0.513, 1.057, -13.121, 6.400, 12.551, 0, 1.462, 
-0.028, -0.075, -0.011, -0.045, -0.002, -0.006, 0.000, 0.000, -0.000, -0.038, 22, 69, 2, 1.468, 11.501, 4000, 1.000, 1.427, 0.593, 1.084, -13.089, 6.396, 11.414, 0, 1.468, 
-0.028, -0.077, -0.006, -0.039, -0.002, -0.006, 0.000, 0.000, -0.000, -0.052, 22, 69, 2, 1.468, 11.501, 4000, 1.000, 1.459, 0.654, 1.089, -13.082, 6.395, 10.319, 0, 1.468, 
-0.028, -0.079, -0.006, -0.037, -0.002, -0.006, 0.000, 0.000, -0.046, 0.009, 16, 63, 2, 1.464, 11.501, 4000, 1.000, 1.459, 0.654, 1.089, -13.082, 6.395, 9.266, 0, 1.464, 
-0.029, -0.080, -0.011, -0.033, -0.002, -0.006, 0.000, 0.000, -0.000, -0.053, 16, 61, 2, 1.464, 11.501, 4000, 1.000, 1.507, 0.714, 1.034, -13.142, 6.402, 9.150, 0, 1.464, 
-0.029, -0.082, -0.006, -0.032, -0.002, -0.007, 0.000, 0.000, -0.034, -0.036, 20, 59, 2, 1.466, 11.501, 4000, 1.000, 1.524, 0.720, 0.983, -13.200, 6.408, 8.932, 0, 1.466, 
-0.030, -0.083, -0.012, -0.027, -0.003, -0.006, 0.000, 0.000, -0.048, -0.068, 17, 56, 2, 1.466, 11.501, 4000, 1.000, 1.537, 0.713, 0.921, -13.269, 6.417, 8.632, 0, 1.466, 
-0.031, -0.085, -0.012, -0.028, -0.003, -0.007, 0.000, 0.000, -0.078, 0.034, 23, 53, 2, 1.464, 11.501, 4000, 1.000, 1.547, 0.697, 0.852, -13.347, 6.426, 8.271, 0, 1.464, 
-0.033, -0.085, -0.019, -0.021, -0.003, -0.007, 0.000, 0.000, -0.000, -0.038, 26, 54, 2, 1.464, 11.501, 4000, 1.000, 1.554, 0.670, 0.776, -13.434, 6.436, 7.019, 0, 1.464, 
-0.033, -0.086, -0.014, -0.018, -0.003, -0.007, 0.000, 0.000, -0.049, -0.067, 29, 50, 2, 1.464, 11.501, 4000, 1.000, 1.558, 0.636, 0.696, -13.524, 6.447, 5.937, 0, 1.464, 
-0.033, -0.087, -0.011, -0.019, -0.003, -0.007, 0.000, 0.000, -0.041, -0.041, 26, 47, 2, 1.464, 11.501, 4000, 1.000, 1.558, 0.636, 0.696, -13.524, 6.447, 5.010, 0, 1.464, 
-0.034, -0.089, -0.010, -0.023, -0.003, -0.008, 0.000, 0.000, -0.041, -0.010, 23, 49, 2, 1.464, 11.501, 4000, 1.000, 1.559, 0.597, 0.616, -13.615, 6.458, 4.224, 0, 1.464, 
-0.035, -0.090, -0.013, -0.020, -0.003, -0.008, 0.000, 0.000, -0.045, -0.005, 23, 55, 2, 1.464, 11.501, 4000, 1.000, 1.559, 0.554, 0.535, -13.707, 6.469, 3.564, 0, 1.464, 
-0.036, -0.091, -0.019, -0.016, -0.004, -0.008, 0.000, 0.000, -0.003, -0.044, 26, 53, 2, 1.464, 11.501, 4000, 1.000, 1.557, 0.508, 0.456, -13.796, 6.479, 3.016, 0, 1.464, 
-0.037, -0.092, -0.020, -0.021, -0.004, -0.009, 0.000, 0.000, 0.015, -0.026, 29, 49, 2, 1.464, 11.501, 4000, 1.000, 1.554, 0.461, 0.380, -13.883, 6.490, 2.566, 0, 1.464, 
-0.037, -0.094, -0.011, -0.022, -0.004, -0.009, 0.000, 0.000, -0.027, -0.062, 30, 56, 2, 1.464, 11.501, 4000, 1.000, 1.550, 0.413, 0.307, -13.965, 6.500, 2.205, 0, 1.464, 
-0.037, -0.096, -0.010, -0.029, -0.004, -0.010, 0.000, 0.000, -0.039, -0.015, 26, 56, 2, 1.464, 11.501, 4000, 1.000, 1.545, 0.366, 0.239, -14.043, 6.509, 1.923, 0, 1.464, 
-0.038, -0.097, -0.012, -0.030, -0.004, -0.011, 0.000, 0.000, -0.013, -0.037, 23, 67, 2, 1.464, 11.501, 4000, 1.000, 1.539, 0.319, 0.175, -14.116, 6.518, 1.709, 0, 1.465, 
-0.039, -0.099, -0.012, -0.030, -0.004, -0.011, 0.000, 0.000, -0.041, -0.048, 28, 68, 2, 1.465, 11.501, 4000, 1.000, 1.534, 0.275, 0.117, -14.182, 6.525, 1.709, 0, 1.465, 
-0.040, -0.101, -0.013, -0.029, -0.004, -0.011, 0.000, 0.000, -0.053, -0.005, 26, 70, 2, 1.465, 11.501, 4000, 1.000, 1.528, 0.232, 0.065, -14.242, 6.533, 1.551, 0, 1.462, 
-0.040, -0.102, -0.007, -0.031, -0.004, -0.012, 0.000, 0.000, -0.000, -0.033, 27, 72, 2, 1.462, 11.501, 4000, 1.000, 1.521, 0.190, 0.015, -14.298, 6.539, 1.448, 0, 1.462, 
-0.039, -0.104, 0.006, -0.025, -0.003, -0.012, 0.000, 0.000, -0.000, -0.046, 21, 71, 2, 1.465, 11.501, 4000, 1.000, 1.514, 0.150, -0.028, -14.348, 6.545, 1.392, 0, 1.465, 
-0.039, -0.104, 0.003, -0.023, -0.003, -0.012, 0.000, 0.000, -0.045, 0.000, 8, 67, 2, 1.465, 11.501, 4000, 1.000, 1.508, 0.116, -0.064, -14.388, 6.550, 1.368, 0, 1.465, 
-0.040, -0.107, -0.006, -0.028, -0.004, -0.013, 0.000, 0.000, -0.010, -0.043, 11, 65, 2, 1.458, 11.501, 4000, 1.000, 1.502, 0.084, -0.095, -14.424, 6.554, 1.370, 0, 1.458, 
-0.040, -0.108, -0.007, -0.027, -0.005, -0.013, 0.000, 0.000, -0.043, -0.037, 23, 71, 2, 1.458, 11.501, 4000, 1.000, 1.494, 0.051, -0.126, -14.459, 6.559, 1.405, 0, 1.458, 
-0.041, -0.109, -0.004, -0.024, -0.004, -0.013, 0.000, 0.000, -0.000, -0.055, 25, 70, 2, 1.465, 11.501, 4000, 1.000, 1.488, 0.021, -0.151, -14.487, 6.562, 1.419, 0, 1.465, 
-0.041, -0.110, -0.001, -0.021, -0.004, -0.013, 0.000, 0.000, -0.008, -0.035, 20, 70, 2, 1.465, 11.501, 4000, 1.000, 1.483, -0.000, -0.166, -14.504, 6.564, 1.399, 0, 1.465, 
-0.041, -0.112, -0.000, -0.024, -0.004, -0.014, 0.000, 0.000, -0.000, -0.052, 23, 67, 2, 1.459, 11.501, 4000, 1.000, 1.479, -0.019, -0.177, -14.517, 6.566, 1.359, 0, 1.459, 
-0.041, -0.113, -0.003, -0.020, -0.005, -0.014, 0.000, 0.000, -0.049, 0.005, 17, 70, 2, 1.459, 11.501, 4000, 1.000, 1.473, -0.039, -0.189, -14.531, 6.567, 1.307, 0, 1.459, 
