0.005, -0.002, 0.013, 0.012, 0.001, 0.001, 0.000, 0.000, 0.121, 0.063, 9, 19, 3, 1.518, 11.501, 4000, 1.000, 1.045, -2.545, -14.816, -31.143, 8.543, 8.132, 0, 1.518, 
0.009, -0.001, 0.045, 0.016, 0.003, 0.001, 0.000, 0.000, -0.041, 0.097, -22, -19, 3, 1.518, 11.501, 4000, 1.000, 1.081, -2.928, -14.448, -30.723, 8.493, 8.605, 0, 1.518, 
0.014, 0.003, 0.069, 0.045, 0.004, 0.003, 0.000, 0.000, 0.035, 0.028, -46, -19, 3, 1.518, 11.501, 4000, 0.996, 1.085, -3.314, -14.097, -30.325, 8.445, 9.042, 0, 1.518, 
0.015, 0.002, 0.058, 0.018, 0.004, 0.001, 0.000, 0.000, 0.021, -0.059, -69, -48, 3, 1.518, 11.501, 4000, 0.984, 1.067, -3.683, -13.741, -29.920, 8.397, 9.475, 0, 1.518, 
0.014, 0.001, 0.034, 0.006, 0.002, 0.000, 0.000, 0.000, -0.102, -0.068, -60, -20, 3, 1.518, 11.501, 4000, 0.965, 1.035, -4.019, -13.364, -29.493, 8.347, 9.926, 0, 1.518, 
0.013, -0.003, 0.013, -0.028, 0.001, -0.002, 0.000, 0.000, 0.066, 0.093, -20, 1, 3, 1.503, 11.501, 4000, 0.938, 0.992, -4.315, -12.961, -29.035, 8.292, 10.409, 0, 1.503, 
0.013, -0.004, 0.007, -0.030, 0.000, -0.002, 0.000, 0.000, -0.068, -0.088, -9, 31, 3, 1.503, 11.501, 4000, 1.000, 0.954, -4.541, -12.501, -28.514, 8.231, 10.920, 0, 1.503, 
0.008, -0.009, -0.038, -0.062, -0.003, -0.004, 0.000, 0.000, -0.151, -0.184, 3, 38, 3, 1.499, 11.501, 4000, 1.000, 0.914, -4.714, -12.006, -27.953, 8.164, 11.469, 0, 1.499, 
0.005, -0.014, -0.054, -0.083, -0.004, -0.006, 0.000, 0.000, 0.010, 0.004, 43, 66, 3, 1.499, 11.501, 4000, 1.000, 0.876, -4.835, -11.479, -27.356, 8.094, 12.054, 0, 1.499, 
0.005, -0.015, -0.039, -0.069, -0.002, -0.005, 0.000, 0.000, -0.079, -0.091, 54, 80, 3, 1.497, 11.501, 4000, 1.000, 0.843, -4.900, -10.921, -26.723, 8.019, 12.677, 0, 1.497, 
0.003, -0.020, -0.038, -0.084, -0.002, -0.006, 0.000, 0.000, -0.038, 0.006, 41, 72, 3, 1.497, 11.501, 4000, 1.000, 0.814, -4.914, -10.336, -26.061, 7.940, 13.331, 0, 1.497, 
0.000, -0.023, -0.051, -0.081, -0.003, -0.006, 0.000, 0.000, 0.041, -0.156, 37, 77, 3, 1.497, 11.501, 4000, 1.000, 0.792, -4.879, -9.731, -25.375, 7.859, 14.014, 0, 1.497, 
-0.001, -0.027, -0.038, -0.084, -0.002, -0.006, 0.000, 0.000, -0.037, -0.133, 50, 82, 3, 1.497, 11.501, 4000, 0.996, 0.776, -4.802, -9.113, -24.674, 7.775, 14.719, 0, 1.497, 
-0.003, -0.030, -0.049, -0.084, -0.003, -0.006, 0.000, 0.000, -0.093, -0.059, 34, 84, 3, 1.506, 11.501, 4000, 0.984, 0.765, -4.690, -8.491, -23.970, 7.692, 15.441, 0, 1.506, 
-0.007, -0.032, -0.057, -0.065, -0.004, -0.005, 0.000, 0.000, 0.000, -0.059, 56, 79, 3, 1.506, 11.501, 4000, 1.000, 0.767, -4.530, -7.852, -23.244, 7.606, 14.660, 0, 1.506, 
