0.01, -0.00000, 0.00000, 0.00000, 6261, 6164, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6261, 6164, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6088, 4545, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6166, 4542, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6166, 4542, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6164, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6164, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6167, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6145, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6145, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6161, 4526, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6161, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6268, 6156, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6166, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6166, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6252, 6174, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6252, 6163, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6163, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6281, 6151, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6281, 6151, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6234, 6185, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6168, 4542, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6168, 4542, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6162, 4543, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6162, 4507, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6167, 4507, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6163, 4550, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6163, 4550, 
0.01, -0.00000, 0.00000, 0.00000, 6263, 6164, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6263, 6158, 4536, 
0.01, -0.00000, 0.00000, 0.00000, 6288, 6158, 4536, 
0.01, -0.00000, 0.00000, 0.00000, 6252, 6168, 4544, 
0.01, -0.00000, 0.00000, 0.00000, 6252, 6168, 4567, 
0.01, -0.00000, 0.00000, 0.00000, 6265, 6161, 4567, 
0.01, -0.00000, 0.00000, 0.00000, 6265, 6159, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6159, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6162, 4505, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6162, 4549, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6158, 4549, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6159, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6159, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6166, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6117, 4531, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6117, 4531, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6165, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6165, 4534, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6163, 4534, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6160, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6160, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6155, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6155, 4534, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6167, 4534, 
0.01, -0.00000, 0.00000, 0.00000, 6247, 6168, 4567, 
0.01, -0.00000, 0.00000, 0.00000, 6247, 6168, 4567, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6174, 4524, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6174, 4534, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6163, 4534, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6165, 4534, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6165, 4527, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6159, 4527, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6134, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6268, 6134, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6181, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6181, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6267, 6139, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6249, 6181, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6249, 6181, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6162, 4551, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6164, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6164, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6155, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6155, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6155, 4542, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6179, 4561, 
0.01, -0.00000, 0.00000, 0.00000, 6244, 6179, 4561, 
0.01, -0.00000, 0.00000, 0.00000, 6262, 6162, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6262, 6162, 4529, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6163, 4529, 
0.01, -0.00000, 0.00000, 0.00000, 6278, 6149, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6278, 6149, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6162, 4552, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6162, 4545, 
0.01, -0.00000, 0.00000, 0.00000, 6248, 6171, 4545, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6162, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6162, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6157, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6179, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6274, 6179, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6165, 4543, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6165, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6141, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6263, 6167, 4549, 
0.01, -0.00000, 0.00000, 0.00000, 6263, 6167, 4549, 
0.01, -0.00000, 0.00000, 0.00000, 6269, 6159, 4543, 
0.01, -0.00000, 0.00000, 0.00000, 6269, 6159, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6252, 6185, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6168, 4543, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6168, 4543, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6158, 4545, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6158, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6262, 6165, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6149, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6149, 4529, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6164, 4529, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6162, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6261, 6162, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6320, 6166, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6320, 6166, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6156, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6156, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6156, 4538, 
0.02, -0.00000, 0.00000, 0.00000, 6259, 6136, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6226, 6193, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6295, 6166, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6295, 6166, 4533, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6149, 4543, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6167, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6263, 6167, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6163, 4527, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6163, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6162, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6272, 6164, 4520, 
0.01, -0.00000, 0.00000, 0.00000, 6272, 6164, 4520, 
0.01, -0.00000, 0.00000, 0.00000, 6269, 6164, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6269, 6164, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6239, 6186, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6238, 6183, 4501, 
0.01, -0.00000, 0.00000, 0.00000, 6238, 6183, 4501, 
0.01, -0.00000, 0.00000, 0.00000, 6268, 6157, 4522, 
0.01, -0.00000, 0.00000, 0.00000, 6268, 6166, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6276, 6166, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6241, 6176, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6241, 6176, 4526, 
0.01, -0.00000, 0.00000, 0.00000, 6262, 6154, 4526, 
0.01, -0.00000, 0.00000, 0.00000, 6262, 6162, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6263, 6162, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6273, 6165, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6273, 6165, 4519, 
0.01, -0.00000, 0.00000, 0.00000, 6276, 6179, 4519, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6137, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6270, 6137, 4538, 
0.01, -0.00000, 0.00000, 0.00000, 6263, 6167, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6163, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6163, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6261, 6163, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6261, 6163, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6168, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6164, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6164, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6163, 4709, 
0.01, -0.00000, 0.00000, 0.00000, 6265, 6162, 4949, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6166, 4949, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6139, 4933, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6139, 4933, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6162, 5020, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6162, 5147, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6161, 5147, 
0.01, -0.00000, 0.00000, 0.00000, 6269, 6165, 5202, 
0.01, -0.00000, 0.00000, 0.00000, 6269, 6165, 5202, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6155, 5263, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6163, 5317, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6163, 5317, 
0.01, -0.00000, 0.00000, 0.00000, 6287, 6159, 5315, 
0.01, -0.00000, 0.00000, 0.00000, 6287, 6159, 5305, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6164, 5305, 
0.01, -0.00000, 0.00000, 0.00000, 6267, 6140, 5315, 
0.01, -0.00000, 0.00000, 0.00000, 6267, 6140, 5315, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6154, 5276, 
0.01, -0.00000, 0.00000, 0.00000, 6266, 6154, 5233, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6166, 5233, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6164, 5230, 
0.02, -0.00000, 0.00000, 0.00000, 6259, 6162, 5232, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6163, 5229, 
0.01, -0.00000, 0.00000, 0.00000, 6255, 6163, 5229, 
0.01, -0.00000, 0.00000, 0.00000, 6247, 6173, 5228, 
0.01, -0.00000, 0.00000, 0.00000, 6247, 6173, 5228, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6130, 5237, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6163, 5241, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6163, 5241, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6161, 5234, 
0.01, -0.00000, 0.00000, 0.00000, 6259, 6161, 5224, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6165, 5224, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6164, 5234, 
0.01, -0.00000, 0.00000, 0.00000, 6258, 6164, 5234, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6161, 5300, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6161, 5367, 
0.01, -0.00000, 0.00000, 0.00000, 6264, 6170, 5367, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6164, 5371, 
0.01, -0.00000, 0.00000, 0.00000, 6257, 6164, 5419, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6164, 5419, 
0.01, -0.00000, 0.00000, 0.00000, 6260, 6181, 5466, 
0.01, -0.00000, 0.00000, 0.00000, 6237, 6181, 5466, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6165, 5501, 
0.01, -0.00000, 0.00000, 0.00000, 6256, 6165, 5538, 
0.01, -0.00000, 0.00000, 0.00000, 6244, 6185, 5538, 
0.01, -0.00000, 0.00000, 0.00000, 6273, 6167, 5594, 
0.01, -0.00000, 0.00000, 0.00000, 6273, 6167, 5594, 
0.01, -0.00000, 0.00000, 0.00000, 6280, 6166, 5574, 
0.01, -0.00000, 0.00000, 0.00000, 6280, 6166, 5695, 
0.01, -0.00000, 0.00000, 0.00000, 6287, 6171, 5695, 
0.01, -0.00000, 0.00000, 0.00000, 6298, 6168, 5692, 
0.01, -0.00000, 0.00000, 0.00000, 6298, 6168, 5692, 
0.01, -0.00000, 0.00000, 0.00000, 6319, 6155, 5701, 
0.01, -0.00000, 0.00000, 0.00000, 6319, 6145, 5774, 
0.01, -0.00000, 0.00000, 0.00000, 6315, 6157, 5883, 
0.01, -0.00000, 0.00000, 0.00000, 6312, 6168, 5898, 
0.01, -0.00000, 0.00000, 0.00000, 6312, 6168, 5918, 
0.01, -0.00000, 0.00000, 0.00000, 6337, 6166, 5960, 
0.01, -0.00000, 0.00000, 0.00000, 6337, 6166, 5960, 
0.01, -0.00000, 0.00000, 0.00000, 6337, 6166, 5974, 
0.01, -0.00000, 0.00000, 0.00000, 6337, 6165, 5976, 
0.01, -0.00000, 0.00000, 0.00000, 6339, 6165, 5976, 
0.01, -0.00000, 0.00000, 0.00000, 6337, 6167, 5992, 
0.01, -0.00000, 0.00000, 0.00000, 6337, 6167, 5999, 
0.01, -0.00000, 0.00000, 0.00000, 6365, 6164, 5999, 
0.01, -0.00000, 0.00000, 0.00000, 6365, 6165, 6020, 
0.01, -0.00000, 0.00000, 0.00000, 6336, 6165, 6020, 
0.01, -0.00000, 0.00000, 0.00000, 6335, 6164, 6036, 
0.01, 0.72450, 0.62526, 3.10000, 6335, 6164, 6017, 
0.01, 0.08609, 0.62526, 3.10000, 6341, 6165, 6017, 
0.01, 0.26192, -0.14885, 3.10000, 6374, 6166, 6063, 
0.01, -0.14602, -0.76739, 3.10000, 6374, 6166, 6063, 
0.01, 0.50529, 0.17548, 3.10000, 6346, 6164, 6108, 
0.01, -0.60683, -0.20671, 3.10000, 6346, 6164, 6081, 
0.01, 0.30414, -0.48350, 3.10000, 6343, 6167, 6081, 
0.01, 0.30414, 0.13562, 3.10000, 6343, 6165, 6085, 
0.01, 0.29995, 0.07050, 3.10000, 6343, 6165, 6085, 
0.01, 0.29995, 0.41637, 3.10000, 6348, 6165, 6121, 
0.01, 0.68555, -0.40383, 3.10000, 6348, 6166, 6122, 
0.01, 0.37300, -0.67547, 3.10000, 6349, 6166, 6122, 
0.01, -0.05810, -0.20329, 3.10000, 6342, 6163, 6110, 
0.01, -0.76183, -0.20329, 3.10000, 6342, 6163, 6165, 
0.01, 0.54676, 0.43851, 3.10000, 6342, 6166, 6165, 
0.01, 0.91424, -0.72885, 3.10000, 6340, 6177, 6189, 
0.01, -0.27197, -0.72885, 2.53400, 6340, 6177, 6189, 
0.01, 0.34683, -0.83448, 2.53400, 6349, 6169, 6156, 
0.01, 0.12096, -0.53432, 2.53400, 6349, 6169, 6202, 
0.01, 0.37370, 0.25900, 2.53400, 6338, 6174, 6202, 
0.01, -0.47812, -0.70842, 2.53400, 6332, 6179, 6205, 
0.01, 0.22442, -0.72204, 2.53400, 6332, 6179, 6205, 
0.01, 0.34609, -0.99790, 2.53400, 6357, 6166, 6209, 
0.01, 0.33036, -0.44111, 2.53400, 6357, 6201, 6223, 
0.01, -0.13394, 0.54885, 0.30000, 6315, 6201, 6223, 
0.01, 0.75698, -0.56498, 0.30000, 6348, 6164, 6230, 
0.01, -0.04792, 0.03273, 0.30000, 6348, 6164, 6244, 
0.01, 0.17371, 0.19198, 0.30000, 6337, 6172, 6244, 
0.01, -0.09766, 0.04650, 0.30000, 6337, 6164, 6254, 
0.01, 0.22945, -0.45058, 0.30000, 6351, 6164, 6254, 
0.01, -0.03816, 0.43763, 0.30000, 6374, 6163, 6274, 
0.01, -0.19573, -0.25084, 0.30000, 6374, 6163, 6265, 
0.01, 0.07100, 0.22652, 0.30000, 6346, 6161, 6265, 
0.01, -0.00153, 0.24827, 2.53400, 6337, 6175, 6274, 
0.01, 0.55522, 0.24235, 2.53400, 6337, 6175, 6274, 
0.01, -0.14170, 0.63155, 2.53400, 6349, 6166, 6283, 
00.01, -0.12330, -0.98966, 0.36800, 6360, 6154, 6294, 
0.01, 0.06751, 0.19408, 0.36800, 6401, 6154, 6294, 
0.01, 0.03785, 0.20024, 0.36800, 6389, 6156, 6294, 
0.01, 0.05358, 0.20250, 0.36800, 6389, 6156, 6294, 
0.01, 0.15131, 0.12802, 0.36800, 6395, 6156, 6294, 
0.01, 0.14670, 0.01611, 0.36800, 6390, 6161, 6307, 
0.01, -0.09119, 0.29516, 0.36800, 6390, 6161, 6307, 
0.01, 0.11551, -0.02792, 0.36800, 6405, 6175, 6306, 
0.01, 0.07383, 0.16066, 0.44600, 6405, 6134, 6304, 
0.01, -0.02556, 0.10785, 0.44600, 6399, 6125, 6305, 
0.01, 0.03612, 0.12448, 0.44600, 6399, 6103, 6265, 
0.01, -0.01741, 0.07907, 0.44600, 6403, 6103, 6265, 
0.01, 0.01989, 0.11328, 0.44600, 6408, 6081, 6310, 
0.01, 0.01356, 0.12210, 0.00000, 6408, 6081, 6323, 
0.01, -0.00000, 0.00000, 0.00000, 6408, 6072, 6323, 
0.01, -0.00000, 0.00000, 0.00000, 6410, 6071, 6332, 
0.01, -0.00000, 0.00000, 0.00000, 6410, 6071, 6332, 
0.01, -0.00000, 0.00000, 0.00000, 6410, 6053, 6298, 
0.01, -0.00000, 0.00000, 0.00000, 6410, 6053, 6351, 
0.01, -0.00000, 0.00000, 0.00000, 6371, 6083, 6351, 
0.01, -0.00000, 0.00000, 0.00000, 6399, 6045, 6361, 
0.01, 0.11086, 0.31060, 0.34200, 6399, 6045, 6361, 
0.01, 0.05887, 0.24651, 0.34200, 6396, 6048, 6371, 
0.01, 0.06047, 0.07595, 0.34200, 6396, 6028, 6405, 
0.01, 0.12004, 0.14089, 0.34200, 6397, 6028, 6405, 
0.01, -0.00350, 0.22859, 0.34200, 6390, 6000, 6428, 
0.01, 0.08043, 0.20433, 0.34200, 6390, 6000, 6455, 
0.01, 0.06357, 0.19187, 0.34200, 6393, 6015, 6455, 
0.01, 0.01047, -0.01652, 0.34200, 6395, 6012, 6438, 
0.01, 0.09671, 0.19376, 0.30000, 6395, 6012, 6438, 
0.01, 0.06555, 0.41343, 0.30000, 6367, 6002, 6440, 
0.01, -0.03763, 0.22328, 0.30000, 6367, 6002, 6440, 
0.01, 0.03170, 0.35269, 0.30000, 6373, 5994, 6440, 
