5.245, -0.000, 0.000, 222
0.003, -0.000, 0.000, 222
0.004, -0.000, 0.000, 222
0.011, -0.000, 0.000, 187
0.011, -0.000, 0.000, 187
0.009, -0.000, 0.000, 216
0.011, -0.000, 0.000, 216
0.008, -0.000, 0.000, 194
0.008, -0.000, 0.000, 194
0.007, -0.000, 0.000, 194
0.007, -0.000, 0.000, 190
0.007, -0.000, 0.000, 190
0.009, -0.000, 0.000, 190
0.007, -0.000, 0.000, 194
0.007, -0.000, 0.000, 194
0.009, -0.000, 0.000, 194
0.007, -0.000, 0.000, 187
0.009, -0.000, 0.000, 187
0.007, -0.000, 0.000, 171
0.008, -0.000, 0.000, 171
0.008, -0.000, 0.000, 171
0.006, -0.000, 0.000, 181
0.007, -0.000, 0.000, 181
0.007, -0.000, 0.000, 181
0.007, -0.000, 0.000, 187
0.008, -0.000, 0.000, 187
0.008, -0.000, 0.000, 187
0.007, -0.000, 0.000, 185
0.008, 0.035, 1.312, 439
0.009, 0.035, 1.312, 439
0.008, 0.035, 1.312, 431
0.006, 0.035, 1.312, 431
0.006, 0.399, 1.312, 431
0.005, -0.504, 1.312, 431
0.005, -0.375, 1.312, 428
0.007, -0.375, 1.312, 428
0.005, 0.401, 1.312, 428
0.007, 0.401, 1.312, 422
0.006, -0.017, 1.312, 422
0.006, -0.017, 1.312, 422
0.007, -0.543, 1.312, 408
0.009, -0.543, 1.312, 408
0.010, -0.543, 1.312, 408
0.008, 0.280, 1.312, 396
0.007, 0.280, 1.312, 396
0.006, -0.234, 1.312, 380
0.006, -0.243, 1.312, 380
0.006, 0.296, 1.312, 380
0.006, -0.093, 1.312, 380
0.007, 0.511, 1.312, 355
0.007, 0.238, 1.312, 355
0.005, 0.039, 1.312, 355
0.007, -0.069, 1.312, 325
0.008, -0.069, 1.312, 325
0.008, -0.046, 1.312, 325
0.008, -0.046, 1.312, 295
0.008, 0.080, 1.312, 295
0.009, 0.080, 0.395, 280
0.009, 0.080, 0.395, 280
0.007, -0.401, 0.395, 280
0.009, 0.080, 0.395, 261
0.008, -0.017, 0.395, 261
0.010, -0.017, 0.395, 246
0.012, 0.101, 0.395, 246
0.009, 0.101, 0.395, 227
0.008, -0.466, 0.395, 227
0.008, -0.184, 0.395, 227
0.008, -0.184, 0.395, 213
0.007, -0.184, 0.318, 213
0.009, 0.069, 0.318, 196
0.009, 0.069, 0.318, 196
0.009, -0.037, 0.318, 196
0.008, -0.037, 0.318, 215
0.008, -0.209, 0.318, 215
0.009, -0.209, 0.318, 202
0.008, 0.068, 0.318, 202
0.009, 0.068, 0.318, 196
0.009, 0.179, 0.318, 196
0.009, 0.179, 0.318, 196
0.009, 0.047, 0.318, 191
0.012, -0.190, 0.318, 191
0.010, 0.151, 0.318, 188
0.009, 0.150, 0.318, 188
0.010, -0.269, 0.318, 193
0.011, -0.042, 0.318, 193
0.010, 0.042, 0.318, 187
0.011, 0.025, 0.318, 187
0.010, 0.052, 0.318, 187
0.010, -0.187, 0.318, 187
0.010, 0.093, 0.318, 189
0.010, -0.132, 0.318, 189
0.010, -0.073, 0.318, 188
0.010, -0.029, 0.318, 188
0.011, -0.100, 0.318, 192
0.010, 0.050, 0.318, 192
0.011, -0.089, 0.318, 197
0.013, 0.006, 0.318, 197
0.012, -0.043, 0.318, 197
0.011, 0.026, 0.318, 203
0.011, -0.102, 0.318, 203
0.010, 0.021, 0.318, 211
0.012, 0.011, 0.318, 211
0.011, -0.038, 0.318, 216
0.011, 0.037, 0.318, 216
0.011, -0.045, 0.318, 214
0.011, -0.026, 0.318, 214
0.012, -0.025, 0.318, 216
0.011, -0.013, 0.318, 216
0.011, -0.057, 0.318, 215
0.014, 0.155, 0.313, 221
0.011, -0.199, 0.313, 221
0.011, -0.173, 0.313, 227
0.012, -0.029, 0.313, 227
0.011, -0.163, 0.313, 239
0.011, -0.028, 0.313, 239
0.012, -0.150, 0.313, 239
0.011, -0.038, 0.313, 239
0.011, 0.021, 0.313, 244
0.011, -0.198, 0.325, 251
0.011, -0.290, 0.325, 251
0.012, -0.203, 0.325, 257
0.011, -0.338, 0.325, 257
0.011, -0.039, 0.325, 265
0.014, -0.103, 0.325, 265
0.011, -0.133, 0.325, 270
0.011, -0.019, 0.325, 270
0.012, -0.196, 0.325, 287
0.011, -0.118, 0.360, 292
0.011, -0.169, 0.360, 292
0.011, -0.438, 0.360, 295
0.011, -0.486, 0.360, 295
0.011, 0.099, 0.360, 296
0.011, -0.119, 0.360, 296
0.012, -0.383, 0.360, 298
0.011, -0.416, 0.360, 298
0.011, -0.375, 0.360, 296
0.014, 0.183, 0.354, 296
0.011, -0.307, 0.354, 301
0.011, -0.154, 0.354, 309
0.011, -0.358, 0.354, 309
0.012, -0.350, 0.354, 314
0.011, -0.495, 0.354, 314
0.011, -0.134, 0.354, 321
0.012, -0.390, 0.354, 321
0.011, -0.313, 0.354, 329
0.011, -0.000, 0.362, 329
0.011, -0.209, 0.362, 321
0.012, -0.311, 0.362, 321
0.011, -0.326, 0.362, 335
0.010, -0.207, 0.362, 332
0.013, -0.176, 0.362, 332
0.011, -0.120, 0.362, 335
0.011, -0.273, 0.362, 335
0.011, -0.238, 0.362, 337
0.012, 0.016, 0.373, 337
0.011, -0.201, 0.373, 340
0.011, -0.187, 0.373, 340
0.011, -0.122, 0.373, 348
0.012, -0.171, 0.373, 348
0.011, -0.148, 0.373, 351
0.011, -0.024, 0.373, 353
0.012, -0.140, 0.373, 353
0.011, -0.211, 0.373, 351
0.011, -0.320, 0.386, 351
0.014, -0.161, 0.386, 353
0.011, -0.260, 0.386, 353
0.012, -0.178, 0.386, 353
0.011, -0.144, 0.386, 342
0.011, -0.193, 0.386, 342
0.011, -0.081, 0.386, 354
0.012, -0.144, 0.386, 354
0.011, -0.244, 0.386, 351
0.012, -0.006, 0.397, 351
0.011, -0.044, 0.397, 344
0.012, -0.168, 0.397, 344
0.011, -0.271, 0.397, 334
0.011, -0.347, 0.397, 322
0.014, -0.003, 0.397, 322
0.011, 0.032, 0.397, 313
0.011, -0.089, 0.397, 313
0.012, -0.120, 0.397, 301
0.011, -0.287, 0.411, 301
0.012, 0.144, 0.411, 283
0.011, -0.032, 0.411, 283
0.011, -0.320, 0.411, 280
0.012, 0.083, 0.411, 273
0.011, -0.067, 0.411, 273
0.011, 0.009, 0.411, 275
0.012, 0.104, 0.411, 275
0.011, -0.140, 0.411, 242
0.014, 0.231, 0.438, 242
0.012, -0.117, 0.438, 243
0.011, 0.376, 0.438, 213
0.011, -0.033, 0.438, 213
0.012, -0.170, 0.438, 201
0.011, 0.090, 0.438, 201
0.011, 0.007, 0.438, 192
0.012, 0.113, 0.438, 192
0.011, 0.145, 0.438, 191
0.012, -0.146, 0.442, 191
0.011, 0.000, 0.442, 187
0.011, 0.388, 0.442, 188
0.012, 0.221, 0.442, 188
0.011, 0.054, 0.442, 168
0.014, 0.301, 0.442, 168
0.011, -0.087, 0.442, 184
0.012, 0.169, 0.442, 184
0.011, 0.268, 0.442, 184
0.012, -0.108, 0.456, 184
0.011, 0.060, 0.456, 186
0.011, 0.237, 0.456, 159
0.012, 0.291, 0.456, 159
0.011, -0.050, 0.456, 186
0.011, -0.000, 0.456, 186
0.012, 0.024, 0.456, 184
0.011, -0.203, 0.456, 184
0.011, 0.087, 0.456, 185
0.014, 0.369, 0.474, 187
0.011, 0.416, 0.474, 187
0.012, 0.001, 0.474, 195
0.011, 0.021, 0.474, 195
0.012, 0.244, 0.474, 181
0.011, -0.138, 0.474, 181
0.011, 0.131, 0.474, 185
0.012, 0.310, 0.474, 185
0.011, 0.102, 0.474, 184
0.011, 0.213, 0.500, 184
0.012, -0.068, 0.500, 184
0.011, -0.153, 0.500, 187
0.011, 0.110, 0.500, 187
0.012, 0.352, 0.500, 199
0.013, 0.077, 0.500, 199
0.011, 0.307, 0.500, 152
0.012, 0.387, 0.500, 152
0.011, 0.029, 0.500, 182
0.011, 0.343, 0.536, 182
0.011, -0.205, 0.536, 180
0.011, 0.072, 0.536, 177
0.012, 0.282, 0.536, 177
0.011, 0.444, 0.536, 178
0.011, 0.102, 0.536, 178
0.012, 0.038, 0.536, 184
0.011, 0.181, 0.536, 184
0.011, 0.048, 0.536, 178
