0.01, -0.00000, 0.00000, 0.00000, 6288, 6139, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6288, 6133, 4542, 
0.01, -0.00000, 0.00000, 0.00000, 6313, 6133, 4542, 
0.01, -0.00000, 0.00000, 0.00000, 6293, 6130, 4544, 
0.01, -0.00000, 0.00000, 0.00000, 6293, 6130, 4544, 
0.01, -0.00000, 0.00000, 0.00000, 6279, 6151, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6288, 6138, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6288, 6138, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6290, 6132, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6290, 6132, 4562, 
0.01, -0.00000, 0.00000, 0.00000, 6251, 6176, 4562, 
0.01, -0.00000, 0.00000, 0.00000, 6294, 6130, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6294, 6130, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6319, 6131, 4554, 
0.01, -0.00000, 0.00000, 0.00000, 6294, 6134, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6294, 6134, 4530, 
0.01, -0.00000, 0.00000, 0.00000, 6294, 6135, 4530, 
0.01, -0.00000, 0.00000, 0.00000, 6290, 6134, 4541, 
0.02, -0.00000, 0.00000, 0.00000, 6290, 6132, 4540, 
0.01, -0.00000, 0.00000, 0.00000, 6290, 6132, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6311, 6133, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6293, 6128, 4539, 
0.01, -0.00000, 0.00000, 0.00000, 6294, 6119, 4535, 
0.01, -0.00000, 0.00000, 0.00000, 6294, 6109, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6290, 6109, 4537, 
0.01, -0.00000, 0.00000, 0.00000, 6292, 6136, 4530, 
0.01, -0.00000, 0.00000, 0.00000, 6292, 6136, 4521, 
0.01, -0.00000, 0.00000, 0.00000, 6291, 6135, 4521, 
0.01, -0.00000, 0.00000, 0.00000, 6291, 6123, 4545, 
0.01, -0.00000, 0.00000, 0.00000, 6301, 6123, 4545, 
0.01, -0.00000, 0.00000, 0.00000, 6283, 6136, 4541, 
0.01, -0.00000, 0.00000, 0.00000, 6289, 6109, 4548, 
0.01, -0.00000, 0.00000, 0.00000, 6291, 6139, 4551, 
0.01, -0.00000, 0.00000, 0.00000, 6291, 6154, 4544, 
0.01, -0.00000, 0.00000, 0.00000, 6271, 6154, 4544, 
0.01, -0.00000, 0.00000, 0.00000, 6276, 6140, 4529, 
0.01, -0.00000, 0.00000, 0.00000, 6276, 6140, 4543, 
0.01, -0.00000, 0.00000, 0.00000, 6289, 6111, 4543, 
