0.202, -0.00000000, 0.000, 62
0.004, -0.00000000, 0.000, 62
0.004, -0.00000000, 0.000, 62
0.009, -0.00000000, 0.000, 62
0.012, -0.00000000, 0.000, 63
0.008, -0.00000000, 0.000, 63
0.008, -0.00000000, 0.000, 71
0.006, -0.00000000, 0.000, 71
0.006, -0.00000000, 0.000, 71
0.008, -0.39015245, 0.000, 79
0.006, 0.22089297, 0.000, 79
0.006, -1.85305330, 0.000, 79
0.006, -0.25862610, 0.000, 48
0.006, 2.05180100, 0.000, 48
0.006, -0.03417447, 0.000, 48
0.006, 2.17875740, 0.000, 69
0.007, -0.80055875, 0.000, 69
0.006, 2.06041190, 0.000, 69
0.005, -2.07063390, 0.000, 69
0.008, 2.33629350, 0.000, 70
0.006, -0.50987107, 0.000, 70
0.006, 0.00757581, 0.000, 70
0.006, 0.48148897, 0.000, 76
0.006, -1.36749820, 0.000, 76
0.006, -0.10732508, 0.000, 76
0.006, 0.56102484, 0.000, 89
0.006, 1.00970130, 0.000, 89
0.006, 0.76914060, 0.000, 89
0.006, 0.23034000, 0.000, 89
0.006, -0.40098661, 0.000, 66
0.006, 0.17307174, 0.000, 66
0.006, 3.05553250, 0.000, 66
0.006, 1.53147750, 0.000, 81
0.008, 0.02872723, 0.000, 81
0.004, 0.87213910, 0.000, 81
0.006, -0.73863006, 0.000, 81
0.006, 0.38219726, 0.000, 71
0.006, 0.41241604, 0.000, 71
0.008, -2.22583790, 0.000, 71
0.005, 0.54940820, 0.000, 67
0.005, -1.03871610, 0.000, 67
0.008, 1.02937760, 0.000, 67
0.004, -0.79130471, 0.000, 70
0.008, -0.55619776, 0.000, 70
0.006, 1.64762140, 0.000, 70
0.006, 0.81084931, 0.000, 68
0.006, 1.87271320, 0.000, 68
0.006, 0.38095653, 0.000, 68
0.006, -0.12178111, 0.000, 68
0.006, 1.89740300, 0.000, 68
0.006, -1.77162840, 0.000, 68
0.006, 0.97570771, 0.000, 68
0.006, 0.90380317, 0.000, 67
0.006, -1.39173170, 0.000, 67
0.006, 4.52789400, 0.000, 67
0.006, -2.46518680, 0.000, 67
0.006, 0.55089366, 0.000, 88
0.006, 1.64703070, 0.000, 88
0.006, 1.97406570, 0.000, 88
0.006, 1.88662240, 0.000, 44
0.006, -0.39107311, 0.000, 44
0.007, -0.00000000, 0.000, 44
0.005, -0.00000000, 0.000, 44
0.006, -0.00000000, 0.000, 81
0.008, -0.00000000, 0.000, 81
0.005, -0.00000000, 0.000, 81
0.007, -0.00000000, 0.000, 67
0.006, -0.00000000, 0.000, 67
0.006, -0.00000000, 0.000, 67
0.006, -0.00000000, 0.000, 64
0.006, -0.00000000, 0.000, 64
0.006, -0.00000000, 0.000, 64
0.006, -0.00000000, 0.000, 64
0.006, -0.00000000, 0.000, 76
0.006, -0.00000000, 0.000, 76
0.006, -0.00000000, 0.000, 76
0.006, -0.00000000, 0.000, 69
0.006, -0.00000000, 0.000, 69
0.006, -0.47671705, 0.000, 69
0.006, -1.80726170, 0.000, 69
0.006, -2.33372740, 0.000, 69
0.006, 3.12921950, 0.000, 69
0.006, -1.36705640, 0.000, 69
0.008, -0.25054735, 0.000, 25
0.005, 1.68687940, 0.000, 25
0.007, -0.51891458, 0.000, 25
0.006, 1.23242200, 0.000, 40
0.005, -1.38896430, 0.000, 40
0.007, 1.47555280, 0.000, 40
0.006, -0.47104186, 0.000, 58
0.006, 0.63846040, 0.000, 58
0.006, 1.10351170, 0.000, 58
0.006, -1.02626590, 0.000, 58
0.006, -0.47293365, 0.000, 112
0.006, -4.07609650, 0.000, 112
0.006, 1.28972770, 0.000, 112
0.006, 0.53593010, 0.000, 67
0.006, -3.66995620, 0.000, 67
0.006, -0.21447802, 0.000, 67
0.006, -0.59966630, 0.000, 68
0.006, 0.21844983, 0.000, 68
0.006, 0.30026919, 0.000, 68
0.007, -1.25020490, 0.000, 68
0.006, 1.30900240, 0.000, 71
0.005, -0.01045573, 0.000, 71
0.007, -2.24691220, 0.000, 71
0.005, 0.54425198, 0.000, 69
0.008, -1.83807130, 0.000, 69
0.004, -3.75733640, 0.000, 69
0.006, 2.16799240, 0.000, 69
0.008, -1.25916710, 0.000, 63
0.006, 1.35636960, 0.000, 63
0.006, -0.61253560, 0.000, 63
0.005, -0.11414486, 0.000, 70
0.007, 0.75260359, 0.000, 70
0.006, 0.52340156, 0.000, 70
0.006, 0.06114906, 0.000, 60
0.006, 0.29114500, 0.000, 60
0.006, 4.91987660, 0.000, 60
0.006, -0.79331982, 0.000, 60
0.008, -1.01507410, 0.000, 59
0.004, -2.42578940, 0.000, 59
0.006, -0.99391449, 0.000, 59
0.007, 2.37515740, 0.000, 75
0.005, -0.56400990, 0.000, 75
0.006, 1.46757700, 0.000, 75
0.006, -0.79815584, 0.000, 75
0.006, -0.24459614, 0.000, 75
0.006, 0.74783748, 0.000, 75
0.008, -2.18613220, 0.000, 75
0.005, -0.72692239, 0.000, 52
0.006, -1.98243450, 0.000, 52
0.006, -0.42283940, 0.000, 52
0.006, 2.67236920, 0.000, 38
0.006, 0.70311415, 0.000, 38
0.006, 0.72045624, 0.000, 38
0.006, 0.44902396, 0.000, 38
0.006, 0.01723579, 0.000, 70
0.006, 0.70115829, 0.000, 70
0.006, 0.82741475, 0.000, 70
0.006, 1.99790390, 0.000, 71
0.006, -0.32347018, 0.000, 71
0.006, 0.57674742, 0.000, 71
0.006, 1.06054750, 0.000, 71
0.006, -0.13392967, 0.000, 71
0.008, 2.67900750, 0.000, 71
0.004, -0.76966810, 0.000, 71
0.006, -0.06655335, 0.000, 55
0.006, -2.74148440, 0.000, 55
0.006, -2.07688210, 0.000, 55
0.008, 2.40889570, 0.000, 66
0.006, -0.97764206, 0.000, 66
0.006, 0.62480998, 0.000, 66
0.006, 0.83075267, 0.000, 68
0.006, -1.18602060, 0.000, 68
0.006, 1.74539220, 0.000, 68
0.006, -1.19454650, 0.000, 68
0.006, 0.63862294, 0.000, 70
0.006, -0.05187616, 0.000, 70
0.006, -0.65180695, 0.000, 70
0.006, 1.48874640, 0.000, 69
0.006, -0.56740958, 0.000, 69
0.008, -3.30241920, 0.000, 69
0.004, 0.73158342, 0.000, 44
0.006, -1.48659250, 0.000, 44
0.006, 1.40266600, 0.000, 44
0.006, -2.45185950, 0.000, 44
0.006, 1.94832030, 0.000, 51
0.006, 0.25608313, 0.000, 51
0.006, 0.21431643, 0.000, 51
0.006, 3.10807850, 0.000, 70
0.008, 0.39161646, 0.000, 70
0.004, 3.35808610, 0.000, 70
0.008, 0.28605008, 0.000, 70
0.004, -0.48421282, 0.000, 62
0.008, -1.20198910, 0.000, 62
0.006, -1.62423960, 0.000, 62
0.005, 0.58383602, 0.000, 70
0.007, -3.53987220, 0.000, 70
0.006, -0.83226919, 0.000, 70
0.006, 0.39679348, 0.000, 58
0.006, 0.05588645, 0.000, 58
0.006, 2.20915680, 0.000, 58
0.006, 0.72093457, 0.000, 58
0.006, 0.40454137, 0.000, 54
0.006, -2.03838320, 0.000, 54
0.006, -1.12847540, 0.000, 54
0.006, 3.32524110, 0.000, 88
0.006, -0.46211073, 0.000, 88
0.006, -0.65931880, 0.000, 88
0.006, -1.58717410, 0.000, 71
0.008, 0.57860023, 0.000, 71
0.004, 3.03183770, 0.000, 71
0.007, -1.46320780, 0.000, 71
0.005, -0.39120489, 0.000, 75
0.008, -0.00177821, 0.000, 75
0.006, 1.48425320, 0.000, 75
0.006, 1.97768470, 0.000, 56
0.004, -2.24004320, 0.000, 56
0.008, 0.78318524, 0.000, 56
0.006, -0.30588818, 0.000, 72
0.006, 3.40926310, 0.000, 72
0.006, 1.44292330, 0.000, 72
0.006, -2.80026790, 0.000, 72
0.006, -0.83907682, 0.000, 70
0.006, 0.30791068, 0.000, 70
0.006, 0.82369286, 0.000, 70
0.006, 1.47053890, 0.000, 71
0.006, -3.77604680, 0.000, 71
0.006, 3.29645920, 0.000, 71
0.006, 1.00210460, 0.000, 71
0.006, 1.30697700, 0.000, 70
0.006, -0.71075588, 0.000, 70
0.008, -0.46871674, 0.000, 70
0.004, 4.77417280, 0.000, 70
0.008, -0.45498264, 0.000, 70
0.005, 0.71193814, 0.000, 70
0.007, -1.08768310, 0.000, 71
0.006, -0.61822546, 0.000, 71
0.006, 3.94900750, 0.000, 71
0.006, 0.67634124, 0.000, 71
0.006, 0.34101233, 0.000, 71
0.006, 0.72589761, 0.000, 71
0.006, -2.98747490, 0.000, 71
0.006, 2.95675850, 0.000, 68
0.006, -0.67985493, 0.000, 68
0.006, 1.26449470, 0.000, 68
0.006, -0.65073085, 0.000, 68
0.006, 1.21546020, 0.000, 70
0.006, 2.05554680, 0.000, 70
0.006, -0.61422104, 0.000, 70
0.006, -0.32711926, 0.000, 67
0.006, -1.19059620, 0.000, 67
0.006, 0.27376580, 0.000, 67
0.006, 1.82715270, 0.000, 70
0.006, -2.21112320, 0.000, 70
0.006, -0.28864384, 0.000, 70
0.006, 1.11250020, 0.000, 70
0.008, 1.88366390, 0.000, 64
0.005, 0.66619170, 0.000, 64
0.005, -1.95832840, 0.000, 64
0.008, 1.10892160, 0.000, 70
0.006, 1.55218280, 0.000, 70
0.006, -1.37160800, 0.000, 70
0.006, -1.67231400, 0.000, 26
0.006, -0.35534132, 0.000, 26
0.006, 0.62405479, 0.438, 26
0.006, 0.12858698, 0.438, 26
0.006, -0.23971856, 0.438, 48
0.006, 0.17340940, 0.438, 48
0.006, -0.67643750, 0.438, 48
0.006, 0.46767932, 0.438, 70
0.006, 0.43722850, 0.438, 70
0.008, 0.49278474, 0.438, 70
0.004, -0.08384225, 0.438, 71
0.008, -0.09603565, 0.438, 71
0.004, -0.79595619, 0.438, 71
0.006, 0.60606599, 0.438, 71
0.006, 0.77078557, 0.438, 67
0.008, -0.02306974, 0.438, 67
0.006, 0.37191349, 0.438, 67
0.006, -0.37925234, 0.438, 68
0.004, 1.05242370, 0.438, 68
0.008, 0.26621139, 0.438, 68
0.006, 0.05049935, 0.438, 68
0.006, -0.00717905, 0.438, 67
0.006, -0.21150532, 0.438, 67
0.006, 0.47937694, 0.438, 67
0.006, 0.15344524, 0.438, 82
0.006, 0.28009292, 0.438, 82
0.006, 0.13285768, 0.438, 82
0.006, 0.27947274, 0.438, 43
0.006, 0.29940042, 0.438, 43
0.006, 0.23008482, 0.438, 43
0.006, -0.21342152, 0.438, 43
0.006, 0.23378006, 0.438, 75
0.006, -0.03389388, 0.438, 75
0.006, 0.50245976, 0.438, 75
0.006, 0.31800377, 0.438, 68
0.008, 0.13974304, 0.438, 68
0.006, 0.01361107, 0.438, 68
0.006, -0.01181136, 0.438, 67
0.006, -0.00182549, 0.438, 67
0.006, -0.01568298, 0.438, 67
0.006, 0.00233935, 0.438, 67
0.008, -0.00509135, 0.438, 64
0.006, -0.01063731, 0.438, 64
0.008, 0.00556125, 0.438, 70
0.007, 0.00241052, 0.438, 70
0.007, -0.00330971, 0.438, 70
0.008, -0.00531404, 0.438, 91
0.008, -0.00136195, 0.438, 91
0.006, -0.01900585, 0.438, 91
0.007, -0.01123298, 0.438, 85
0.008, -0.02766466, 0.438, 85
0.010, 0.00726262, 0.438, 56
0.008, -0.00114754, 0.438, 56
0.008, -0.00820129, 0.438, 56
0.008, 0.00589553, 0.438, 69
0.010, 0.01078985, 0.438, 69
0.008, -0.02738435, 0.438, 75
0.010, -0.02176778, 0.438, 75
0.010, -0.01553687, 0.438, 69
0.008, -0.00567540, 0.438, 69
0.010, 0.00899200, 0.438, 69
0.010, -0.03328188, 0.438, 67
0.010, -0.00069321, 0.438, 67
0.010, -0.00104561, 0.438, 69
0.010, -0.00065751, 0.438, 69
0.010, -0.00097708, 0.438, 68
0.012, -0.00070588, 0.438, 68
0.012, -0.00054487, 0.438, 66
0.012, -0.00055714, 0.438, 65
0.012, -0.00096298, 0.438, 65
0.010, -0.00090152, 0.438, 69
0.012, 0.02185897, 0.427, 69
0.012, 0.14062037, 0.427, 68
0.010, 0.11714832, 0.427, 68
0.012, 0.12506905, 0.427, 58
0.012, 0.13953499, 0.427, 66
0.010, 0.11589600, 0.427, 66
0.012, 0.10398828, 0.427, 68
0.010, 0.08383359, 0.427, 68
0.012, 0.05021704, 0.427, 67
0.014, 0.13108137, 0.557, 67
0.012, 0.18082455, 0.557, 68
0.010, 0.15183891, 0.557, 68
0.012, 0.16342397, 0.557, 66
0.011, 0.13880098, 0.557, 69
0.011, 0.12733921, 0.557, 69
0.012, 0.12024501, 0.557, 71
0.011, 0.12107430, 0.557, 71
0.011, 0.07655258, 0.557, 78
0.012, 0.06020764, 0.696, 78
0.011, 0.04577504, 0.696, 70
0.011, 0.01223426, 0.696, 70
0.012, 0.02007761, 0.696, 71
0.010, -0.02048545, 0.696, 60
0.014, 0.00667491, 0.696, 60
0.012, -0.00151734, 0.696, 67
0.012, 0.02935196, 0.696, 67
0.010, 0.01543325, 0.696, 68
0.012, 0.07312829, 0.802, 68
0.012, 0.12018668, 0.802, 68
0.010, 0.13686867, 0.802, 68
0.012, 0.13074188, 0.802, 70
0.011, 0.19219214, 0.802, 60
0.011, 0.15462130, 0.802, 60
0.012, 0.18976423, 0.802, 71
0.011, 0.18909650, 0.802, 71
0.011, 0.20551680, 0.802, 70
0.014, 0.02004515, 0.888, 70
0.012, 0.26184180, 0.888, 70
0.010, 0.14726031, 0.888, 68
0.012, 0.17487654, 0.888, 68
0.012, 0.18904513, 0.888, 72
0.010, 0.19250555, 0.888, 72
0.012, 0.17380796, 0.888, 71
0.012, 0.14951685, 0.888, 71
0.010, 0.17481887, 0.888, 70
0.012, 0.10330240, 0.927, 70
0.012, 0.19016844, 0.927, 69
0.010, 0.12514728, 0.927, 72
0.012, 0.10162859, 0.927, 72
0.012, 0.08199523, 0.927, 71
0.013, 0.10254829, 0.927, 71
0.011, 0.12421277, 0.927, 65
0.012, 0.12141244, 0.927, 65
0.011, 0.11672258, 0.927, 68
0.011, 0.10909044, 0.932, 71
0.012, 0.08486281, 0.932, 71
0.011, 0.07624689, 0.932, 70
0.011, 0.04531259, 0.932, 70
0.012, 0.02481439, 0.932, 70
0.010, 0.03128130, 0.932, 70
0.012, 0.01317237, 0.932, 70
0.012, -0.06317444, 0.932, 70
0.010, -0.04869663, 0.932, 72
0.014, -0.12070416, 0.900, 71
0.012, -0.14342994, 0.900, 71
0.012, -0.15667835, 0.900, 68
0.010, -0.17480418, 0.900, 68
0.012, -0.14459050, 0.900, 71
0.011, -0.25162506, 0.900, 71
0.010, -0.23540837, 0.900, 71
0.012, -0.25063360, 0.900, 71
0.012, -0.29917479, 0.900, 82
0.010, -0.36315790, 0.878, 71
0.012, -0.35479289, 0.878, 71
0.011, -0.32408264, 0.878, 69
0.011, -0.38383126, 0.878, 69
0.014, -0.35061386, 0.878, 71
0.012, -0.35721055, 0.878, 71
0.010, -0.30070323, 0.878, 66
0.012, -0.36804527, 0.878, 70
0.012, -0.20798740, 0.857, 70
0.010, -0.22857630, 0.857, 91
0.012, -0.17485499, 0.857, 91
0.011, -0.35353670, 0.857, 70
0.011, -0.20848542, 0.857, 70
0.012, -0.26983950, 0.857, 68
0.010, -0.33636993, 0.857, 68
0.012, -0.15585630, 0.857, 69
0.012, -0.24218582, 0.857, 54
0.010, -0.23662582, 0.857, 54
0.014, 0.47445473, 0.859, 71
0.012, 0.63292652, 0.859, 71
0.011, 0.16441232, 0.859, 82
0.011, 0.51131016, 0.859, 82
0.012, 0.49293900, 0.859, 71
0.011, 0.32562274, 0.859, 71
0.011, 0.05961034, 0.859, 70
0.012, 0.17904185, 0.859, 96
0.010, 0.07745755, 0.863, 96
0.012, 0.12180884, 0.863, 87
0.012, 0.13474271, 0.863, 87
0.011, 0.22092631, 0.863, 71
0.011, 0.21981066, 0.863, 71
0.014, 0.31414932, 0.863, 70
0.012, 0.29438013, 0.863, 71
0.010, 0.30074099, 0.863, 71
0.012, 0.36284876, 0.863, 71
0.012, 0.37551999, 0.874, 71
0.010, 0.30423602, 0.874, 38
0.012, 0.40284285, 0.874, 38
0.012, 0.39109558, 0.874, 69
0.010, 0.39067504, 0.874, 69
0.012, 0.37575597, 0.874, 68
0.012, 0.37850159, 0.874, 68
0.010, 0.36502379, 0.874, 56
0.012, 0.29429615, 0.874, 68
0.014, -0.06762023, 0.882, 68
0.010, 0.02136236, 0.882, 70
0.012, 0.20863354, 0.882, 70
0.012, 0.27476001, 0.882, 69
0.010, -0.01547348, 0.882, 69
0.012, 0.18959121, 0.882, 48
0.012, 0.28333545, 0.882, 131
0.010, -0.32733789, 0.882, 131
0.012, -0.30678979, 0.882, 71
0.012, -0.07832652, 0.887, 71
0.010, -0.41914243, 0.887, 70
0.012, -0.23554701, 0.887, 70
0.011, -0.19198619, 0.887, 70
0.011, -0.13329354, 0.887, 70
0.014, -0.28073633, 0.887, 72
0.012, -0.09790216, 0.887, 69
0.010, -0.22634660, 0.887, 69
0.012, -0.18271112, 0.887, 71
0.012, -0.01412419, 0.879, 71
0.010, 0.03973304, 0.879, 68
0.012, -0.00823632, 0.879, 68
0.012, 0.23403049, 0.879, 71
0.010, -0.05703987, 0.879, 71
0.012, -0.12482591, 0.879, 69
0.011, -0.24884713, 0.879, 71
0.011, -0.25036848, 0.879, 71
0.012, -0.27927625, 0.879, 70
0.014, -0.16631496, 0.871, 70
0.010, -0.34998950, 0.871, 68
0.012, -0.38000423, 0.871, 68
0.012, -0.34157157, 0.871, 58
0.010, -0.38241601, 0.871, 54
0.012, -0.33903664, 0.871, 54
0.011, -0.25547242, 0.871, 52
0.011, -0.18236291, 0.871, 52
0.012, -0.13884570, 0.871, 69
0.010, -0.28874397, 0.858, 69
0.012, 0.28633457, 0.858, 70
0.012, -0.03892795, 0.858, 70
0.009, 0.20905399, 0.858, 68
0.012, -0.14641005, 0.858, 69
0.014, 0.32082021, 0.858, 69
0.011, -0.20332488, 0.858, 68
0.011, -0.10818818, 0.858, 68
0.012, 0.13162297, 0.858, 76
0.010, -0.09945374, 0.861, 76
0.012, -0.28983697, 0.861, 70
