0.00, -0.00000, 0.00000, 0.00000, 6103, 5938, 4597, 
0.00, -0.00000, 0.00000, 0.00000, 6104, 5938, 4597, 
0.00, -0.00000, 0.00000, 0.00000, 6104, 5938, 4597, 
0.01, -0.00000, 0.00000, 0.00000, 6090, 5993, 4604, 
0.01, -0.00000, 0.00000, 0.00000, 6090, 5993, 4601, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5967, 4601, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5967, 4592, 
0.01, -0.00000, 0.00000, 0.00000, 6116, 5974, 4592, 
0.01, -0.00000, 0.00000, 0.00000, 6116, 5974, 4624, 
0.01, -0.00000, 0.00000, 0.00000, 6105, 5975, 4624, 
0.01, -0.00000, 0.00000, 0.00000, 6101, 5972, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6101, 5972, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6103, 5971, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6131, 5973, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6131, 5973, 4589, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5973, 4589, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5973, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6098, 5979, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6098, 5979, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5971, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5971, 4601, 
0.01, -0.00000, 0.00000, 0.00000, 6106, 5973, 4601, 
0.01, -0.00000, 0.00000, 0.00000, 6106, 5971, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5971, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5997, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6079, 5997, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6079, 5975, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6105, 5975, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5959, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5959, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6105, 5973, 4601, 
0.01, -0.00000, 0.00000, 0.00000, 6105, 5973, 4601, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5972, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5972, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6102, 5973, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6102, 5973, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6120, 5974, 4600, 
0.01, -0.00000, 0.00000, 0.00000, 6120, 5974, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5973, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5973, 4607, 
0.01, -0.00000, 0.00000, 0.00000, 6103, 5970, 4607, 
0.01, -0.00000, 0.00000, 0.00000, 6103, 5970, 4574, 
0.01, -0.00000, 0.00000, 0.00000, 6110, 5974, 4574, 
0.01, -0.00000, 0.00000, 0.00000, 6110, 5974, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6106, 5974, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6106, 5974, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6101, 5973, 4603, 
0.01, -0.00000, 0.00000, 0.00000, 6101, 5970, 4568, 
0.01, -0.00000, 0.00000, 0.00000, 6102, 5970, 4568, 
0.01, -0.00000, 0.00000, 0.00000, 6102, 5908, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6100, 5908, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5974, 4586, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5974, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6097, 5980, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6097, 5980, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5975, 4602, 
0.01, -0.00000, 0.00000, 0.00000, 6104, 5950, 4568, 
0.01, -0.00000, 0.00000, 0.00000, 6105, 5950, 4568, 
0.01, -0.00000, 0.00000, 0.00000, 6132, 5972, 4568, 
0.01, -0.00000, 0.00000, 0.00000, 6179, 5993, 4570, 
0.01, -0.00000, 0.00000, 0.00000, 6254, 5973, 4568, 
0.01, -0.00000, 0.00000, 0.00000, 6254, 5973, 4568, 
0.01, -0.00000, 0.00000, 0.00000, 6297, 5973, 4570, 
0.01, -0.00000, 0.00000, 0.00000, 6297, 5973, 4570, 
