
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,-0.70,0.00,0.00,0.00,3089.00,2065.00,3092.00,3093.00,3089.00,2065.00,3092.00,3093.00,0.00,0.00,0.00,78.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,-0.38,0.00,0.00,0.00,3084.00,2065.00,3104.00,3094.00,3081.00,2065.00,3104.00,3090.00,0.00,0.00,0.00,131.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,-0.24,0.00,0.00,0.00,3093.00,2064.00,3093.00,3092.00,3093.00,2064.00,3093.00,3092.00,0.3093.00,2073.00,3084.00,3104.00,0.00,0.00,0.00,497.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0.00,0.35,-0.00,0.00,0.00,0.00,3093.00,2065.00,3102.00,3093.00,3093.00,2065.00,3102.00,3093.00,0.00,0.00,0.00,759.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3101.00,2063.00,3085.00,3092.00,3093.00,2063.00,3094.00,3092.00,0.00,0.00,0.00,812.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3088.00,2064.00,3095.00,3090.00,3088.00,2064.00,3095.00,3090.00,0.00,0.00,0.00,864.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3088.00,2062.00,3091.00,3098.00,3088.00,2072.00,3087.00,3098.00,0.00,0.00,0.00,916.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3093.00,2065.00,3091.00,3089.00,3093.00,2065.00,3091.00,3089.00,0.00,0.00,0.00,968.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3088.00,2035.00,3118.00,3092.00,3088.00,2035.00,3118.00,3092.00,0.00,0.00,1.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3083.00,2058.00,3097.00,3093.00,3094.00,2058.00,3097.00,3098.00,0.00,0.00,1.00,75.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3104.00,2068.00,3092.00,3080.00,3104.00,2068.00,3092.00,3080.00,0.00,0.00,1.00,129.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3080.00,2071.00,3091.00,3100.00,3080.00,2064.00,3088.00,3100.00,0.00,0.00,1.00,184.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3091.00,2064.00,3094.00,3092.00,3091.00,2102.00,3092.00,3092.00,0.00,0.00,1.00,347.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,3083.00,2060.00,3090.00,3098.00,0.00,0.00,1.00,455.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3091.00,2067.00,3091.00,3091.00,3098.00,2067.00,3091.00,3091.00,0.00,0.00,1.00,508.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3095.00,2063.00,3092.00,3086.00,3095.00,2063.00,3092.00,3086.00,0.00,0.00,1.00,561.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3081.00,2051.00,3103.00,3099.00,3081.00,2064.00,3084.00,3099.00,0.00,0.00,1.00,613.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3080.00,2057.00,3095.00,3093.00,3080.00,2057.00,3095.00,3093.00,0.00,0.00,1.00,668.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3094.00,2062.00,3090.00,3063.00,3094.00,2062.00,3090.00,3063.00,0.00,0.00,1.00,721.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3086.00,2064.00,3078.00,3102.00,3086.00,2064.00,3078.00,3102.00,0.00,0.00,1.00,774.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,-0.00,0.00,0.00,0.00,3092.00,2064.00,3085.00,3100.00,3092.00,2064.00,3085.00,3100.00,0.00,0.00,1.00,828.00
