0.01, -0.00000, 0.00000, 6094, 
0.01, -0.00000, 0.00000, 6094, 
0.01, -0.00000, 0.00000, 6083, 
0.01, -0.00000, 0.00000, 6101, 
0.01, -0.00000, 0.00000, 6101, 
0.01, -0.00000, 0.00000, 6096, 
0.01, -0.00000, 0.00000, 6096, 
0.01, -0.00000, 0.00000, 6095, 
0.01, -0.00000, 0.00000, 6103, 
0.01, -0.00000, 0.00000, 6103, 
0.01, -0.00000, 0.00000, 6094, 
0.01, -0.00000, 0.00000, 6094, 
0.01, -0.00000, 0.00000, 6097, 
0.01, -0.00000, 0.00000, 6097, 
0.01, 0.02909, 0.00000, 6097, 
0.01, -0.04326, 0.00000, 6094, 
0.01, -0.04921, 0.00000, 6094, 
0.01, -0.00561, 0.00000, 6098, 
0.01, -0.00014, 0.00000, 6098, 
0.01, -0.00627, 0.00000, 6095, 
0.01, -0.00313, 0.00000, 6095, 
0.01, 0.01684, 0.00000, 6095, 
0.01, -0.03517, 0.00000, 6100, 
0.01, 0.02689, 0.00000, 6100, 
0.01, 0.02908, 0.00000, 6100, 
0.01, -0.05770, 0.00000, 6100, 
0.01, -0.01236, 0.00000, 6098, 
0.01, -0.00860, 0.00000, 6101, 
0.01, -0.04929, 0.00000, 6101, 
0.01, 0.02336, 0.00000, 6109, 
0.01, -0.03677, 0.00000, 6109, 
0.01, 0.05628, 0.00000, 6121, 
0.01, -0.01170, 0.00000, 6087, 
0.01, 0.04714, 0.00000, 6087, 
0.01, -0.04655, 0.00000, 6054, 
0.01, -0.06116, 0.00000, 6054, 
0.01, 0.00135, 0.00000, 6098, 
0.01, -0.03651, 0.00000, 6098, 
0.01, -0.01091, 0.00000, 6110, 
0.01, -0.04067, 0.00000, 6112, 
0.01, -0.07741, 0.00000, 6112, 
0.01, -0.02289, 0.00000, 6130, 
0.01, -0.03999, 0.00000, 6130, 
0.01, 0.00827, 0.00000, 6172, 
0.01, -0.01059, 0.00000, 6165, 
0.01, -0.00032, 0.00000, 6165, 
0.01, -0.03025, 0.00000, 6171, 
0.01, 0.03698, 0.00000, 6171, 
0.01, 0.01324, 0.00000, 6184, 
0.01, -0.08159, 0.00000, 6184, 
0.01, -0.00672, 0.00000, 6206, 
0.01, 0.02071, 0.00000, 6199, 
0.01, -0.02222, 0.00000, 6199, 
0.01, -0.08056, 0.00000, 6220, 
0.01, -0.00972, 0.00000, 6220, 
0.01, -0.01396, 0.00000, 6206, 
0.01, 0.02488, 0.00000, 6254, 
0.01, -0.05795, 0.00000, 6254, 
0.01, -0.04475, 0.00000, 6224, 
0.01, -0.04452, 0.00000, 6224, 
0.02, -0.01810, 0.00000, 6207, 
0.01, -0.01571, 0.00000, 6210, 
0.01, -0.03735, 0.00000, 6181, 
0.01, -0.03814, 0.00000, 6181, 
0.01, -0.00830, 0.00000, 6178, 
0.01, 0.01313, 0.00000, 6178, 
0.01, -0.03488, 0.00000, 6147, 
0.01, -0.00177, 0.00000, 6142, 
0.01, -0.00519, 0.00000, 6142, 
0.01, 0.04289, 0.00000, 6123, 
0.01, -0.00059, 0.00000, 6123, 
0.01, -0.05021, 0.00000, 6118, 
0.01, 0.00046, 0.00000, 6113, 
0.01, 0.02669, 0.00000, 6113, 
0.01, -0.05186, 0.00000, 6112, 
0.01, 0.05242, 0.00000, 6112, 
0.01, -0.03286, 0.00000, 6106, 
0.01, -0.00357, 0.00000, 6106, 
0.01, -0.08181, 0.00000, 6118, 
0.01, -0.05596, 0.00000, 6099, 
0.01, -0.02107, 0.00000, 6099, 
0.01, 0.01432, 0.00000, 6098, 
0.01, -0.10204, 0.00000, 6098, 
0.01, -0.05449, 0.00000, 6096, 
0.01, -0.03395, 0.00000, 6052, 
0.01, 0.05698, 0.00000, 6052, 
0.01, 0.04823, 0.00000, 6094, 
0.01, -0.00588, 0.00000, 6094, 
0.01, -0.01088, 0.00000, 6097, 
0.01, -0.07353, 0.00000, 6097, 
0.01, -0.06956, 0.00000, 6098, 
0.01, 0.01443, 0.00000, 6263, 
0.01, -0.04414, 0.00000, 6263, 
0.01, 0.05793, 0.00000, 5987, 
0.03, -0.03698, 0.00000, 6059, 
0.01, 0.02469, 0.00000, 6153, 
0.01, -0.02097, 0.00000, 6153, 
0.01, -0.04794, 0.00000, 6107, 
0.01, 0.03711, 0.00000, 6107, 
0.01, -0.07654, 0.00000, 6094, 
0.01, -0.01163, 0.00000, 6094, 
0.01, -0.02062, 0.00000, 6094, 
0.01, -0.03159, 0.00000, 6088, 
0.01, -0.06551, 0.00000, 6088, 
0.01, -0.01958, 0.00000, 6097, 
0.01, -0.06271, 0.00000, 6097, 
0.01, -0.05100, 0.00000, 6098, 
0.01, -0.02602, 0.00000, 6094, 
0.01, 0.00406, 0.00000, 6094, 
0.01, -0.04756, 0.00000, 6094, 
0.01, -0.03157, 0.00000, 6094, 
0.01, -0.00098, 0.00000, 6095, 
0.01, -0.06729, 0.00000, 6140, 
0.01, 0.01898, 0.00000, 6140, 
0.01, 0.02671, 0.00000, 6095, 
0.01, -0.02322, 0.00000, 6095, 
0.01, 0.01877, 0.00000, 6096, 
0.01, -0.06029, 0.00000, 6096, 
0.01, -0.05305, 0.00000, 6096, 
0.01, 0.03815, 0.00000, 6132, 
0.01, -0.02360, 0.00000, 6132, 
0.01, 0.03733, 0.00000, 6108, 
0.01, -0.03088, 0.00000, 6108, 
0.01, -0.12444, 0.00000, 6081, 
0.01, 0.00188, 0.00000, 6126, 
0.01, -0.04744, 0.00000, 6126, 
0.01, -0.07442, 0.00000, 6098, 
0.01, 0.04457, 0.00000, 6098, 
0.01, 0.00648, 0.00000, 6097, 
0.01, 0.00140, 0.00000, 6097, 
0.01, 0.03013, 0.00000, 6098, 
0.01, -0.06352, 0.00000, 6092, 
0.01, 0.01822, 0.00000, 6092, 
0.01, -0.00812, 0.00000, 6092, 
0.01, 0.01737, 0.00000, 6092, 
0.01, -0.05079, 0.00000, 6070, 
0.01, 0.06677, 0.00000, 6098, 
0.01, -0.04112, 0.00000, 6098, 
0.01, 0.00187, 0.00000, 6130, 
0.01, -0.00898, 0.00000, 6130, 
0.01, -0.04529, 0.00000, 6094, 
0.01, 0.00175, 0.00000, 6094, 
0.01, -0.07539, 0.00000, 6073, 
0.01, 0.01549, 0.00000, 6097, 
0.01, -0.06600, 0.00000, 6097, 
0.01, -0.03477, 0.00000, 6094, 
0.01, -0.08114, 0.00000, 6094, 
0.01, 0.03106, 0.00000, 6098, 
0.01, -0.02256, 0.00000, 6066, 
0.01, 0.00405, 0.00000, 6066, 
0.01, -0.08924, 0.00000, 6097, 
0.01, -0.02818, 0.00000, 6097, 
0.01, -0.03452, 0.00000, 6103, 
0.01, -0.03610, 0.00000, 6103, 
0.01, -0.02229, 0.00000, 6096, 
0.01, -0.02285, 0.00000, 6086, 
0.02, 0.01692, 0.00000, 6096, 
0.01, -0.00889, 0.00000, 6096, 
0.01, -0.02780, 0.00000, 6092, 
0.01, -0.00759, 0.00000, 6098, 
0.01, 0.02654, 0.00000, 6098, 
0.01, -0.01428, 0.00000, 6099, 
0.01, -0.04402, 0.00000, 6099, 
0.01, -0.03479, 0.00000, 6094, 
0.01, -0.00117, 0.00000, 6094, 
0.01, -0.09500, 0.00000, 6097, 
0.01, -0.02962, 0.00000, 6086, 
0.01, 0.00162, 0.00000, 6086, 
0.01, -0.04569, 0.00000, 6094, 
0.01, -0.04069, 0.00000, 6094, 
0.01, -0.04012, 0.00000, 6073, 
0.01, -0.11301, 0.00000, 6100, 
0.01, -0.00742, 0.00000, 6100, 
0.01, 0.01871, 0.00000, 6096, 
0.01, -0.14721, 0.00000, 6096, 
0.01, 0.00054, 0.00000, 6104, 
0.01, -0.07483, 0.00000, 6104, 
0.01, -0.00126, 0.00000, 6110, 
0.01, -0.02274, 0.00000, 6097, 
0.01, -0.11522, 0.00000, 6097, 
0.01, 0.00623, 0.00000, 6094, 
0.01, -0.12996, 0.00000, 6094, 
0.01, -0.07167, 0.00000, 6065, 
0.01, -0.01914, 0.00000, 6090, 
0.01, -0.08026, 0.00000, 6090, 
0.01, -0.03892, 0.00000, 6093, 
0.01, -0.07748, 0.00000, 6093, 
