0.01, -0.00000, 0.00000, 6052, 
0.01, -0.00000, 0.00000, 6047, 
0.01, -0.00000, 0.00000, 6047, 
0.01, -0.00000, 0.00000, 6042, 
0.01, -0.00000, 0.00000, 6042, 
0.01, -0.00000, 0.00000, 6021, 
0.01, -0.00000, 0.00000, 6065, 
0.01, -0.00000, 0.00000, 6065, 
0.01, -0.00000, 0.00000, 6045, 
0.01, -0.00000, 0.00000, 6045, 
0.01, -0.00000, 0.00000, 6044, 
0.01, -0.00000, 0.00000, 6051, 
0.01, -0.00000, 0.00000, 6051, 
0.01, -0.00000, 0.00000, 6051, 
0.01, 0.07481, 0.41400, 6051, 
0.01, -0.03110, 0.41400, 6075, 
0.01, -0.02312, 0.41400, 6075, 
0.01, -0.02494, 0.41400, 6075, 
0.01, -0.05549, 0.41400, 6049, 
0.01, -0.06575, 0.41400, 6049, 
0.01, -0.03348, 0.41400, 6045, 
0.01, -0.07859, 0.41400, 6045, 
0.01, 0.01779, 0.40600, 6044, 
0.01, -0.05224, 0.40600, 6044, 
0.01, -0.06411, 0.40600, 6043, 
0.01, -0.02796, 0.40600, 6045, 
0.01, 0.02317, 0.40600, 6045, 
0.01, 0.04527, 0.40600, 6021, 
0.01, 0.01440, 0.40600, 6021, 
0.01, -0.06873, 0.40900, 6045, 
0.01, -0.03492, 0.40900, 6024, 
0.01, -0.05573, 0.40900, 6024, 
0.01, 0.00524, 0.40900, 6047, 
0.01, -0.08633, 0.40900, 6047, 
0.01, -0.03234, 0.40900, 6046, 
0.01, -0.10645, 0.40900, 6046, 
0.01, -0.12056, 0.40900, 6044, 
0.01, -0.11873, 0.40900, 6043, 
0.01, -0.06987, 0.41800, 6043, 
0.01, -0.04856, 0.41800, 6059, 
0.01, -0.00776, 0.41800, 6059, 
0.01, -0.00914, 0.41800, 6032, 
0.01, -0.09230, 0.41800, 6057, 
0.01, -0.01766, 0.41800, 6057, 
0.01, 0.02581, 0.41800, 6039, 
0.01, -0.04468, 0.41800, 6039, 
0.01, -0.05824, 0.41800, 6041, 
0.01, -0.03701, 0.41800, 6041, 
0.01, -0.04432, 0.41800, 6044, 
0.01, 0.03200, 0.41800, 6023, 
0.01, -0.05903, 0.41800, 6023, 
0.01, -0.04954, 0.41800, 6042, 
0.01, -0.08248, 0.41800, 6042, 
0.01, 0.00978, 0.41800, 6045, 
0.01, -0.01470, 0.41900, 6044, 
0.01, -0.02938, 0.41900, 6044, 
0.01, -0.03046, 0.41900, 6047, 
0.01, 0.01893, 0.41900, 6047, 
0.01, -0.07591, 0.41900, 6049, 
0.01, 0.03311, 0.41900, 6049, 
0.01, 0.02720, 0.41900, 6048, 
0.01, 0.09262, 0.41900, 6048, 
0.01, -0.09288, 0.41800, 6048, 
0.01, -0.04737, 0.41800, 6046, 
0.01, 0.05181, 0.41800, 6046, 
0.01, -0.03335, 0.41800, 6090, 
0.01, -0.05379, 0.41800, 6060, 
0.01, -0.09789, 0.41800, 6060, 
0.01, -0.04665, 0.41800, 6036, 
0.01, -0.14084, 0.41800, 6036, 
0.01, 0.03876, 0.41900, 6034, 
0.01, 0.05037, 0.41900, 6034, 
0.01, -0.08712, 0.41900, 6065, 
0.01, -0.08974, 0.41900, 6036, 
0.01, -0.03683, 0.41900, 6036, 
0.01, -0.08741, 0.41900, 6044, 
0.01, 0.02871, 0.41900, 6044, 
0.01, -0.01367, 0.41900, 6053, 
0.01, 0.08132, 0.41800, 6019, 
0.01, -0.02659, 0.41800, 6019, 
0.01, -0.11202, 0.41800, 6045, 
0.01, -0.02962, 0.41800, 6045, 
0.01, 0.01045, 0.41800, 6041, 
0.01, 0.03072, 0.41800, 6043, 
0.01, 0.01485, 0.41800, 6043, 
0.01, 0.03493, 0.41800, 6072, 
0.01, 0.01947, 0.42000, 6072, 
0.01, 0.00608, 0.42000, 6045, 
0.01, 0.00805, 0.42000, 6045, 
0.01, -0.01687, 0.42000, 6049, 
0.01, -0.02727, 0.42000, 6051, 
0.01, -0.05259, 0.42000, 6051, 
0.01, -0.01943, 0.42000, 6043, 
0.01, -0.00069, 0.42000, 6043, 
0.01, 0.00279, 0.42000, 6045, 
0.01, -0.05712, 0.42000, 6047, 
0.01, 0.01551, 0.42000, 6047, 
0.01, -0.09386, 0.42000, 6038, 
0.01, 0.03439, 0.42000, 6038, 
0.01, -0.04990, 0.42000, 6042, 
0.01, -0.00782, 0.42000, 6042, 
0.01, 0.00428, 0.42000, 6042, 
0.01, -0.08625, 0.42000, 6039, 
0.01, -0.00946, 0.42000, 6039, 
0.01, 0.00403, 0.42000, 6052, 
0.01, 0.00216, 0.42000, 6052, 
0.01, -0.02287, 0.42000, 6051, 
0.01, 0.05323, 0.42000, 6051, 
0.01, -0.04025, 0.42000, 6058, 
0.01, 0.05300, 0.42000, 6046, 
0.01, -0.16394, 0.42000, 6046, 
0.01, -0.03453, 0.41900, 6049, 
0.01, -0.12814, 0.41900, 6049, 
0.01, -0.06446, 0.41900, 6070, 
0.01, -0.02664, 0.41900, 6052, 
0.01, -0.02404, 0.41900, 6052, 
0.01, -0.01916, 0.41900, 6048, 
0.01, -0.08103, 0.41900, 6048, 
0.01, 0.01256, 0.41900, 6046, 
0.01, 0.00251, 0.41800, 6046, 
0.01, 0.04740, 0.41800, 6024, 
0.01, -0.06635, 0.41800, 6044, 
