5.16, -0.00000, 0.00000, 6083, 
0.02, -0.00000, 0.00000, 6083, 
0.03, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6035, 
0.02, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6088, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6085, 
0.02, -0.00000, 0.00000, 6081, 
0.02, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6085, 
0.02, -0.00000, 0.00000, 6082, 
0.02, -0.00000, 0.00000, 6083, 
0.02, -0.00000, 0.00000, 6085, 
0.02, -0.00000, 0.00000, 6085, 
0.02, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6089, 
0.02, -0.00000, 0.00000, 6085, 
0.02, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6084, 
0.02, -0.00000, 0.00000, 6098, 
0.02, -0.00000, 0.00000, 6083, 
0.02, -0.00000, 0.00000, 6087, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6083, 
0.02, -0.00000, 0.00000, 6083, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6088, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6080, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6083, 
0.02, -0.00000, 0.00000, 6083, 
0.02, -0.00000, 0.00000, 6086, 
0.02, -0.00000, 0.00000, 6082, 
0.02, -0.00000, 0.00000, 6080, 
0.02, -0.00000, 0.00000, 6082, 
0.02, -0.00000, 0.00000, 6085, 
0.02, -0.00000, 0.00000, 6084, 
