0.010, -0.08198, -0.21916, 0.45100, 6109, 6213, 4529, 12.413, 
0.010, 0.08541, 0.18544, 0.45100, 6127, 6205, 4509, 12.413, 
0.010, 0.07439, 0.28581, 0.45100, 6127, 6211, 4529, 12.408, 
0.009, -0.13323, -0.40986, 0.45100, 6108, 6211, 4529, 12.408, 
0.010, -0.26337, -0.24392, 0.45100, 6109, 6212, 4551, 12.413, 
0.010, -0.31976, -0.45238, 0.45100, 6109, 6212, 4532, 12.417, 
0.010, 0.61860, -0.45238, 0.45100, 6114, 6207, 4532, 12.413, 
0.010, 0.12663, -0.51781, 0.45100, 6104, 6185, 4526, 12.413, 
0.010, 0.05434, 0.42008, 0.45100, 6104, 6185, 4526, 12.408, 
0.010, -0.35597, 0.42008, 0.45100, 6108, 6207, 4512, 12.408, 
0.010, -0.07719, 0.18699, 0.45100, 6108, 6207, 4503, 12.417, 
0.010, -0.05285, 0.07012, 0.45100, 6100, 6216, 4503, 12.404, 
0.010, -0.22726, -0.50940, 0.45100, 6109, 6213, 4527, 12.413, 
0.011, -0.24838, -0.66274, 0.45200, 6109, 6213, 4527, 12.408, 
0.009, 0.39712, -0.66274, 0.45200, 6112, 6208, 4510, 12.404, 
0.010, 0.22020, 0.60834, 0.45200, 6112, 6214, 4497, 12.399, 
0.010, -0.09473, -0.61442, 0.45200, 6113, 6214, 4497, 12.417, 
0.009, -0.19970, -0.42355, 0.45200, 6084, 6227, 4515, 12.417, 
0.010, -0.16322, -0.03490, 0.45200, 6084, 6227, 4525, 12.413, 
0.010, 0.01714, -0.21348, 0.45200, 6112, 6197, 4525, 12.413, 
0.011, -0.20804, -0.54603, 0.45200, 6112, 6191, 4536, 12.413, 
0.010, -0.27108, -0.26891, 0.45200, 6113, 6191, 4536, 12.404, 
0.010, -0.26469, -0.44057, 0.45200, 6113, 6208, 4532, 12.399, 
0.010, 0.16282, 0.52464, 0.45200, 6113, 6208, 4517, 12.417, 
0.010, 0.00175, 0.50223, 0.45200, 6110, 6210, 4517, 12.404, 
0.009, 0.10533, 0.37224, 0.45200, 6115, 6204, 4515, 12.413, 
0.010, -0.26920, -0.45780, 0.45200, 6115, 6204, 4515, 12.399, 
0.010, -0.08629, -0.05633, 0.45200, 6113, 6207, 4515, 12.395, 
0.011, -0.13319, 0.20707, 0.45200, 6113, 6210, 4525, 12.413, 
0.010, -0.27606, -0.59422, 0.45200, 6109, 6210, 4525, 12.404, 
0.010, -0.11449, -0.25819, 0.45200, 6124, 6214, 4524, 12.408, 
0.010, -0.00000, 0.00000, 0.45200, 6124, 6214, 4524, 12.417, 
0.011, 0.07827, 0.27336, 0.45200, 6105, 6209, 4523, 12.413, 
0.010, -0.18037, 0.08911, 0.45200, 6105, 6229, 4498, 12.404, 
0.010, 0.01139, -0.42609, 0.45200, 6081, 6229, 4498, 12.399, 
0.010, 0.08450, 0.02343, 0.45200, 6104, 6209, 4510, 12.404, 
0.010, -0.01829, 0.36714, 0.45200, 6104, 6209, 4515, 12.404, 
0.010, 0.03777, 0.39384, 0.45200, 6111, 6205, 4515, 12.404, 
0.010, -0.00368, -0.43151, 0.45200, 6109, 6219, 4522, 12.399, 
0.010, -0.22834, -0.00878, 0.45200, 6109, 6219, 4522, 12.413, 
0.010, 0.25157, -0.00878, 0.45200, 6110, 6208, 4522, 12.399, 
0.010, -0.02299, 0.20074, 0.45200, 6110, 6208, 4504, 12.399, 
0.010, 0.15228, -0.51193, 0.45200, 6123, 6216, 4504, 12.399, 
0.011, -0.57863, -0.81810, 0.45200, 6110, 6215, 4520, 12.404, 
0.010, -0.01029, -0.07879, 0.45200, 6110, 6215, 4520, 12.395, 
0.010, 0.35179, 0.41246, 0.45200, 6109, 6195, 4524, 12.413, 
0.010, -0.36834, 0.41246, 0.45200, 6109, 6212, 4510, 12.413, 
0.011, 0.05231, 0.37791, 0.45200, 6109, 6212, 4510, 12.408, 
0.010, -0.32195, -0.62385, 0.45200, 6108, 6207, 4520, 12.417, 
0.010, -0.35770, -0.41359, 0.45200, 6108, 6207, 4517, 12.413, 
0.010, -0.17044, -0.41118, 0.45200, 6096, 6213, 4517, 12.413, 
0.010, -0.12933, -0.60504, 0.45200, 6106, 6213, 4523, 12.404, 
0.010, -0.31339, -0.59927, 0.45200, 6106, 6213, 4523, 12.399, 
0.010, -0.09915, 0.05667, 0.45200, 6113, 6204, 4521, 12.413, 
0.011, -0.02407, -0.00409, 0.45200, 6113, 6204, 4523, 12.399, 
0.010, 0.06844, 0.40681, 0.45200, 6103, 6183, 4523, 12.404, 
0.010, -0.36449, 0.40681, 0.45200, 6112, 6225, 4512, 12.408, 
0.010, -0.06342, -0.02461, 0.45200, 6112, 6225, 4512, 12.395, 
0.010, 0.22939, -0.02461, 0.45200, 6107, 6206, 4535, 12.408, 
0.010, -0.03377, 0.18681, 0.45200, 6107, 6212, 4525, 12.413, 
0.010, -0.29040, -0.61532, 0.45200, 6108, 6212, 4525, 12.417, 
0.011, -0.45676, -0.63031, 0.45200, 6096, 6218, 4525, 12.417, 
0.009, -0.16100, -0.40091, 0.45100, 6096, 6218, 4523, 12.417, 
0.010, -0.32113, -0.41778, 0.45100, 6111, 6214, 4523, 12.399, 
0.010, -0.13533, -0.65227, 0.45100, 6087, 6187, 4524, 12.408, 
0.010, -0.37626, -0.45991, 0.45100, 6087, 6187, 4524, 12.417, 
0.010, 0.13618, 0.26064, 0.45100, 6113, 6212, 4534, 12.408, 
0.010, 0.08491, 0.54041, 0.45100, 6113, 6212, 4532, 12.404, 
0.010, -0.09609, 0.42742, 0.45100, 6102, 6228, 4532, 12.408, 
0.010, -0.24768, 0.42742, 0.45100, 6110, 6212, 4523, 12.417, 
0.010, -0.26021, -0.62860, 0.45100, 6110, 6212, 4523, 12.399, 
0.009, 0.04410, -0.03334, 0.45100, 6109, 6208, 4521, 12.404, 
0.011, -0.02867, 0.58441, 0.45100, 6109, 6208, 4525, 12.408, 
0.009, -0.20187, -0.62118, 0.45100, 6109, 6214, 4525, 12.413, 
0.010, -0.28356, -0.26612, 0.45100, 6149, 6226, 4506, 12.413, 
0.010, -0.30089, -0.41711, 0.45100, 6149, 6226, 4506, 12.399, 
0.010, -0.02532, -0.17713, 0.45100, 6110, 6206, 4525, 12.404, 
0.010, -0.03900, 0.00369, 0.45100, 6110, 6208, 4524, 12.399, 
0.010, -0.76150, 0.00369, 0.45000, 6104, 6208, 4524, 12.408, 
0.009, -0.11252, -0.15921, 0.45000, 6114, 6209, 4536, 12.399, 
0.010, -0.14550, 0.51479, 0.45000, 6114, 6209, 4541, 12.404, 
0.010, -0.23606, -0.42594, 0.45000, 6116, 6203, 4541, 12.404, 
0.010, -0.11349, -0.02593, 0.45000, 6117, 6201, 4531, 12.404, 
0.010, -0.30059, -0.02548, 0.45000, 6117, 6201, 4531, 12.399, 
0.011, -0.06323, -0.04966, 0.45000, 6113, 6200, 4530, 12.413, 
0.010, 0.01261, -0.04659, 0.45000, 6113, 6200, 4508, 12.413, 
0.010, -0.18758, -0.06037, 0.45000, 6117, 6209, 4508, 12.413, 
0.011, -0.10945, -0.42552, 0.45100, 6109, 6212, 4525, 12.408, 
0.010, -0.19476, -0.01541, 0.45100, 6109, 6212, 4533, 12.399, 
0.010, 0.07556, 0.37660, 0.45100, 6101, 6178, 4533, 12.413, 
0.010, 0.03537, 0.10185, 0.45100, 6101, 6190, 4525, 12.413, 
0.009, -0.33220, -0.58567, 0.45100, 6128, 6190, 4525, 12.413, 
0.009, -0.08995, 0.32849, 0.45100, 6104, 6206, 4540, 12.404, 
0.010, -0.00000, 0.00000, 0.45100, 6104, 6206, 4517, 12.404, 
0.010, -0.00000, 0.00000, 0.45100, 6106, 6209, 4517, 12.404, 
0.011, -0.47515, 0.00000, 0.45100, 6114, 6201, 4520, 12.417, 
0.010, 0.09569, -0.25393, 0.45100, 6114, 6201, 4520, 12.408, 
0.010, -0.05791, 0.13529, 0.45100, 6133, 6210, 4562, 12.404, 
0.009, -0.09800, 0.32265, 0.45100, 6133, 6210, 4531, 12.417, 
0.010, -0.01626, -0.12866, 0.45100, 6122, 6213, 4531, 12.399, 
0.010, -0.11902, -0.31548, 0.45100, 6105, 6211, 4485, 12.408, 
0.010, -0.09879, -0.00759, 0.45100, 6105, 6211, 4485, 12.404, 
0.011, 0.41688, -0.00759, 0.45100, 6104, 6210, 4519, 12.404, 
0.009, -0.04632, -0.33246, 0.45100, 6104, 6210, 4530, 12.404, 
0.010, -0.19933, -0.04575, 0.45100, 6123, 6210, 4530, 12.404, 
0.010, -0.04236, -0.04477, 0.45100, 6131, 6206, 4531, 12.404, 
0.010, -0.04135, 0.20308, 0.45100, 6131, 6206, 4533, 12.399, 
0.010, 0.32249, 0.20308, 0.45100, 6103, 6205, 4533, 12.404, 
0.010, -0.22894, 0.20308, 0.45100, 6106, 6200, 4522, 12.422, 
0.010, 0.12380, -0.23904, 0.45100, 6106, 6200, 4522, 12.408, 
0.010, -0.02835, -0.03546, 0.45100, 6102, 6205, 4511, 12.413, 
0.010, -0.23606, -0.67938, 0.45100, 6102, 6205, 4511, 12.408, 
0.010, -0.06229, -0.02585, 0.45100, 6104, 6211, 4511, 12.408, 
0.010, -0.11371, -0.18981, 0.45100, 6105, 6204, 4522, 12.413, 
0.010, -0.05456, -0.19792, 0.45100, 6105, 6204, 4522, 12.408, 
0.009, -0.34276, -0.19792, 0.45100, 6100, 6193, 4529, 12.408, 
0.010, -0.05705, 0.34266, 0.45100, 6100, 6194, 4503, 12.404, 
0.011, -0.09109, 0.37078, 0.45100, 6102, 6194, 4503, 12.408, 
0.009, -0.01807, -0.01247, 0.45100, 6105, 6207, 4519, 12.408, 
0.010, 0.09987, 0.16041, 0.45100, 6105, 6207, 4497, 12.408, 
0.010, -0.14923, 0.16041, 0.45100, 6102, 6204, 4497, 12.399, 
0.011, -0.33831, -0.44634, 0.45100, 6102, 6202, 4532, 12.399, 
0.010, -0.41486, -0.86397, 0.45100, 6118, 6202, 4532, 12.408, 
0.010, -0.13496, -0.05296, 0.45100, 6101, 6199, 4524, 12.408, 
0.010, 0.03221, 0.16688, 0.45100, 6101, 6199, 4518, 12.404, 
0.010, -0.22076, 0.42869, 0.45100, 6103, 6205, 4518, 12.404, 
0.010, -0.11291, -0.12494, 0.45100, 6105, 6206, 4520, 12.408, 
0.011, -0.39669, -0.46197, 0.45100, 6105, 6206, 4520, 12.413, 
0.008, -0.52790, -0.46197, 0.45100, 6101, 6195, 4522, 12.404, 
0.010, -0.23411, -0.01234, 0.45100, 6101, 6203, 4521, 12.413, 
0.010, -0.19709, -0.65512, 0.45100, 6098, 6203, 4521, 12.395, 
0.010, -0.21421, -0.26702, 0.45100, 6099, 6215, 4540, 12.404, 
0.009, -0.08995, 0.15635, 0.45100, 6099, 6215, 4530, 12.408, 
0.010, 0.19152, 0.55049, 0.45100, 6100, 6205, 4530, 12.399, 
0.009, -0.06092, -0.01750, 0.45100, 6100, 6206, 4513, 12.413, 
0.011, -0.03735, -0.19636, 0.45100, 6102, 6206, 4513, 12.399, 
0.009, -0.07475, -0.19636, 0.45100, 6101, 6205, 4544, 12.395, 
0.009, 0.02272, -0.07128, 0.45100, 6101, 6205, 4509, 12.395, 
0.010, -0.43243, -0.07128, 0.45100, 6099, 6204, 4509, 12.399, 
0.010, -0.32233, -0.62994, 0.45100, 6106, 6209, 4523, 12.413, 
0.010, -0.18478, -0.62464, 0.45100, 6106, 6209, 4523, 12.408, 
0.009, -0.33216, -0.39267, 0.45100, 6097, 6162, 4530, 12.413, 
0.010, 0.08892, 0.52111, 0.45100, 6097, 6162, 4520, 12.413, 
0.010, -0.15987, -0.18118, 0.45100, 6089, 6215, 4520, 12.404, 
0.010, -0.46653, -0.18118, 0.45000, 6076, 6229, 4520, 12.399, 
0.010, -0.06224, -0.38361, 0.45000, 6076, 6229, 4520, 12.399, 
0.010, -0.05579, 0.48041, 0.45000, 6104, 6206, 4521, 12.395, 
0.011, -0.06690, -0.11691, 0.45000, 6104, 6224, 4512, 12.404, 
0.009, -0.32841, -0.63586, 0.45000, 6093, 6224, 4512, 12.399, 
0.010, -0.22348, -0.26528, 0.45000, 6122, 6207, 4523, 12.404, 
0.010, -0.04245, -0.26528, 0.45000, 6122, 6207, 4550, 12.404, 
0.011, -0.23670, -0.02938, 0.45000, 6103, 6184, 4550, 12.395, 
0.009, 0.28436, 0.37095, 0.45000, 6101, 6186, 4551, 12.408, 
0.010, -0.21681, -0.26816, 0.45000, 6101, 6186, 4551, 12.404, 
0.010, 0.07671, 0.26945, 0.45000, 6107, 6202, 4519, 12.408, 
0.010, 0.15825, -0.14769, 0.45000, 6107, 6202, 4521, 12.408, 
0.010, -0.08676, -0.10997, 0.45000, 6108, 6201, 4521, 12.404, 
0.010, -0.05826, -0.00061, 0.45000, 6117, 6208, 4511, 12.404, 
0.010, -0.05361, -0.10149, 0.45000, 6117, 6208, 4524, 12.404, 
0.009, -0.38008, -0.32177, 0.45000, 6106, 6197, 4524, 12.395, 
0.009, -0.02068, -0.09042, 0.45000, 6106, 6203, 4540, 12.404, 
0.010, 0.11362, 0.34181, 0.45000, 6098, 6203, 4540, 12.408, 
0.011, -0.58159, 0.34181, 0.45000, 6102, 6206, 4523, 12.404, 
0.009, -0.21417, -0.04084, 0.45000, 6102, 6206, 4519, 12.408, 
0.010, 0.00941, 0.20439, 0.45000, 6102, 6191, 4519, 12.404, 
0.010, -0.00235, 0.34361, 0.45000, 6105, 6229, 4517, 12.404, 
0.023, -0.20828, -0.85627, 0.45000, 6100, 6201, 4529, 12.399, 
0.010, 0.11680, 0.56860, 0.45000, 6100, 6201, 4501, 12.417, 
0.011, -0.04473, 0.12863, 0.45000, 6096, 6201, 4501, 12.404, 
0.009, -0.13717, -0.46561, 0.45000, 6101, 6199, 4520, 12.417, 
0.010, -0.06676, -0.21944, 0.45000, 6101, 6199, 4520, 12.399, 
0.010, -0.08572, -0.05979, 0.45000, 6100, 6198, 4520, 12.404, 
0.010, -0.06567, -0.02402, 0.45000, 6100, 6198, 4527, 12.399, 
0.010, -0.15185, -0.02382, 0.45000, 6102, 6206, 4527, 12.404, 
0.010, -0.56004, -0.02382, 0.45000, 6098, 6200, 4523, 12.404, 
0.010, 0.11296, -0.04748, 0.45000, 6098, 6200, 4543, 12.399, 
0.010, 0.17125, 0.18487, 0.45000, 6111, 6202, 4543, 12.404, 
0.011, -0.27988, 0.00788, 0.45000, 6104, 6207, 4523, 12.408, 
0.010, -0.19980, -0.21811, 0.45000, 6104, 6207, 4523, 12.408, 
0.010, -0.23554, -0.42736, 0.45000, 6105, 6209, 4520, 12.413, 
0.008, -0.24586, -0.49756, 0.45000, 6105, 6209, 4515, 12.408, 
0.009, -0.04104, 0.12000, 0.45000, 6102, 6207, 4515, 12.404, 
0.010, -0.26549, -0.05407, 0.45000, 6105, 6208, 4509, 12.408, 
0.011, -0.11234, -0.27676, 0.45100, 6105, 6208, 4509, 12.408, 
0.009, -0.16609, -0.03225, 0.45100, 6102, 6211, 4497, 12.395, 
0.010, -0.00334, 0.39849, 0.45100, 6102, 6229, 4521, 12.404, 
0.010, -0.16943, -0.65338, 0.45100, 6085, 6229, 4521, 12.390, 
0.010, -0.22275, -0.44304, 0.45100, 6103, 6212, 4526, 12.408, 
0.010, -0.25029, -0.96707, 0.45100, 6103, 6212, 4524, 12.395, 
0.010, 0.00888, -0.07632, 0.45100, 6083, 6232, 4524, 12.408, 
0.010, 0.07210, -0.03029, 0.45100, 6083, 6210, 4526, 12.404, 
0.010, -0.05172, 0.04206, 0.45000, 6104, 6210, 4526, 12.408, 
0.010, 0.02567, -0.24188, 0.45000, 6108, 6209, 4526, 12.408, 
0.010, -0.09767, 0.30925, 0.45000, 6108, 6209, 4545, 12.413, 
0.010, -0.15438, -0.04510, 0.45000, 6103, 6209, 4545, 12.404, 
0.009, -0.13737, -0.25822, 0.45000, 6106, 6232, 4525, 12.408, 
0.010, -0.23107, -0.25560, 0.45000, 6106, 6232, 4525, 12.395, 
0.010, 0.05960, 0.17327, 0.45000, 6102, 6206, 4544, 12.408, 
0.010, -0.07086, -0.00651, 0.45000, 6102, 6206, 4526, 12.395, 
0.012, 0.07296, -0.81305, 0.45000, 6119, 6181, 4526, 12.395, 
0.010, -0.21127, -0.21867, 0.45000, 6103, 6210, 4524, 12.395, 
0.010, -0.20398, 0.03532, 0.45000, 6103, 6210, 4524, 12.404, 
0.010, -0.09531, -0.08020, 0.45000, 6107, 6212, 4504, 12.404, 
0.009, -0.11849, 0.09588, 0.45000, 6107, 6212, 4501, 12.399, 
0.010, -0.35275, -0.10694, 0.45000, 6106, 6212, 4501, 12.399, 
0.010, -0.13202, -0.13889, 0.45000, 6109, 6209, 4525, 12.408, 
0.011, -0.11039, 0.21314, 0.45000, 6109, 6209, 4524, 12.399, 
0.009, -0.24625, -0.01500, 0.45000, 6108, 6211, 4524, 12.399, 
0.010, -0.11525, -0.03544, 0.45000, 6103, 6212, 4526, 12.413, 
0.009, -0.25170, -0.03544, 0.45000, 6103, 6212, 4526, 12.404, 
0.010, -0.13831, 0.00282, 0.45000, 6120, 6203, 4524, 12.399, 
0.010, 0.14495, 0.56489, 0.45000, 6120, 6203, 4500, 12.399, 
0.010, -0.06221, -0.07040, 0.45000, 6098, 6223, 4500, 12.404, 
0.011, -0.09168, -0.23531, 0.45000, 6108, 6205, 4524, 12.404, 
0.010, -0.14570, -0.12405, 0.45000, 6108, 6205, 4524, 12.395, 
0.010, -0.04115, 0.19867, 0.45000, 6105, 6209, 4499, 12.404, 
0.010, -0.01615, 0.23466, 0.45000, 6105, 6222, 4520, 12.399, 
0.010, -0.24084, -0.04549, 0.45000, 6093, 6222, 4520, 12.395, 
0.010, -0.25887, -0.26681, 0.45000, 6106, 6209, 4521, 12.399, 
0.010, 0.08561, 0.55706, 0.45000, 6106, 6209, 4518, 12.399, 
0.010, -0.16708, -0.47286, 0.45000, 6105, 6206, 4518, 12.395, 
0.011, -0.50840, -0.47286, 0.45000, 6105, 6208, 4512, 12.390, 
0.010, -0.07092, -0.02583, 0.45000, 6106, 6208, 4512, 12.404, 
0.022, -0.20775, -0.02953, 0.44900, 6106, 6207, 4522, 12.408, 
0.011, 0.09819, 0.43494, 0.44900, 6107, 6208, 4522, 12.395, 
0.010, -0.38913, -0.49197, 0.44900, 6103, 6210, 4522, 12.404, 
0.010, -0.10557, 0.06580, 0.44900, 6103, 6210, 4522, 12.399, 
0.010, -0.02262, -0.03296, 0.44900, 6105, 6208, 4518, 12.399, 
0.010, -0.23273, -0.47121, 0.44900, 6105, 6235, 4524, 12.408, 
0.010, -0.35481, -0.61964, 0.44900, 6079, 6235, 4524, 12.417, 
0.010, -0.16154, -0.03563, 0.44900, 6111, 6194, 4521, 12.404, 
0.010, -0.21830, -0.02425, 0.45100, 6111, 6194, 4521, 12.413, 
0.010, -0.27248, -0.06351, 0.45100, 6086, 6215, 4522, 12.404, 
0.009, 0.05140, -0.05543, 0.45100, 6086, 6223, 4522, 12.395, 
0.010, -0.20380, -0.22717, 0.45100, 6110, 6223, 4522, 12.404, 
0.009, -0.23559, -0.37257, 0.45100, 6102, 6206, 4524, 12.417, 
0.010, -0.27085, -0.04384, 0.45100, 6102, 6206, 4549, 12.413, 
0.010, 0.01872, 0.02024, 0.45100, 6089, 6220, 4549, 12.404, 
0.011, -0.47551, 0.02024, 0.45100, 6109, 6201, 4530, 12.408, 
0.009, 0.04142, -0.03212, 0.45000, 6109, 6201, 4530, 12.404, 
0.009, 0.13761, -0.03212, 0.45000, 6107, 6207, 4522, 12.404, 
0.010, -0.11425, -0.01429, 0.45000, 6107, 6207, 4522, 12.404, 
0.011, -0.35108, -0.01429, 0.45000, 6071, 6242, 4522, 12.399, 
0.009, -0.22504, -0.40522, 0.45000, 6085, 6226, 4521, 12.408, 
0.010, -0.00366, -0.07938, 0.45000, 6085, 6226, 4521, 12.408, 
0.010, 0.06252, 0.35194, 0.45000, 6098, 6204, 4529, 12.413, 
0.011, -0.10667, -0.03482, 0.45000, 6098, 6211, 4524, 12.413, 
0.009, 0.01137, 0.02758, 0.45400, 6100, 6211, 4524, 12.408, 
0.010, -0.14986, 0.01642, 0.45400, 6158, 6196, 4528, 12.408, 
0.010, 0.00489, 0.02827, 0.45400, 6158, 6196, 4493, 12.399, 
0.010, -0.08729, 0.34449, 0.45400, 6076, 6234, 4493, 12.399, 
0.010, -0.12778, -0.03745, 0.45400, 6105, 6208, 4531, 12.404, 
0.010, -0.09969, -0.02594, 0.45400, 6105, 6208, 4531, 12.404, 
0.009, 0.12049, -0.01210, 0.45400, 6108, 6207, 4524, 12.408, 
0.011, -0.17634, -0.38484, 0.45400, 6108, 6207, 4546, 12.413, 
0.009, -0.18734, 0.20268, 0.45400, 6106, 6209, 4546, 12.408, 
0.010, -0.09234, -0.39571, 0.45000, 6107, 6205, 4523, 12.404, 
0.010, -0.23000, -0.32394, 0.45000, 6107, 6205, 4515, 12.413, 
0.009, 0.10241, 0.40530, 0.45000, 6111, 6172, 4515, 12.404, 
0.010, 0.07570, 0.08195, 0.45000, 6111, 6204, 4525, 12.395, 
0.010, -0.23855, -0.25287, 0.45000, 6122, 6204, 4525, 12.399, 
0.011, -0.15597, -0.62121, 0.45000, 6103, 6208, 4523, 12.395, 
0.009, -0.03359, -0.44166, 0.45000, 6103, 6208, 4523, 12.413, 
0.010, -0.29640, -0.41113, 0.45000, 6108, 6207, 4523, 12.399, 
0.010, -0.23892, -0.41113, 0.45100, 6089, 6198, 4521, 12.399, 
0.012, -0.36926, -0.57103, 0.45100, 6089, 6198, 4521, 12.395, 
