0, 0.000, 11.252, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4535, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4534, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4534, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.261, 4524, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4538, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.270, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4529, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4523, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4518, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4528, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4534, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.265, 4526, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4529, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.238, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.243, 4523, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4535, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4535, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4529, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4559, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.234, 4524, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.243, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.261, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4507, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4523, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.238, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.261, 4535, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4529, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4522, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4535, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.243, 4537, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.243, 4526, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.247, 4538, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.252, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
0, 0.000, 11.256, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 
