4544, 0, 0.000, 11.315, 4544, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.324, 4541, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.000, 11.315, 4538, 0.000, 0.000, 0.000, 0.000, 
4505, 0, 0.000, 11.320, 4505, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.315, 4540, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.000, 11.311, 4536, 0.000, 0.000, 0.000, 0.000, 
4575, 0, 0.000, 11.311, 4575, 0.000, 0.000, 0.000, 0.000, 
4546, 0, 0.000, 11.311, 4546, 0.000, 0.000, 0.000, 0.000, 
4545, 0, 0.000, 11.311, 4545, 0.000, 0.000, 0.000, 0.000, 
4545, 0, 0.000, 11.315, 4545, 0.000, 0.000, 0.000, 0.000, 
4546, 0, 0.000, 11.315, 4546, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.000, 11.315, 4542, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.302, 4540, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.000, 11.324, 4543, 0.000, 0.000, 0.000, 0.000, 
4522, 0, 0.000, 11.311, 4522, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.306, 4540, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.000, 11.306, 4539, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.000, 11.306, 4536, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.000, 11.306, 4539, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.000, 11.306, 4543, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.306, 4541, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.000, 11.306, 4543, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.000, 11.306, 4539, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.000, 11.315, 4542, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.000, 11.302, 4543, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.000, 11.302, 4543, 0.000, 0.000, 0.000, 0.000, 
4530, 0, 0.000, 11.315, 4530, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.000, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.000, 11.311, 4543, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.000, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.000, 11.306, 4536, 0.000, 0.000, 0.000, 0.000, 
4522, 0, 0.000, 11.306, 4522, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.306, 4541, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.000, 11.306, 4538, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.000, 11.315, 4538, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.000, 11.315, 4536, 0.000, 0.000, 0.000, 0.000, 
4532, 0, 0.000, 11.306, 4532, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.000, 11.311, 4538, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.000, 11.320, 4537, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.302, 4541, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.000, 11.302, 4535, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.000, 11.315, 4535, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.000, 11.311, 4537, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.000, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.306, 4541, 0.000, 0.000, 0.000, 0.000, 
4545, 0, 0.000, 11.302, 4545, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.000, 11.306, 4535, 0.000, 0.000, 0.000, 0.000, 
4533, 0, 0.000, 11.315, 4533, 0.000, 0.000, 0.000, 0.000, 
4534, 0, 0.000, 11.315, 4534, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.000, 11.306, 4538, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.000, 11.306, 4537, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.306, 4540, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.000, 11.315, 4539, 0.000, 0.000, 0.000, 0.000, 
4547, 0, 0.000, 11.306, 4547, 0.000, 0.000, 0.000, 0.000, 
4551, 0, 0.000, 11.306, 4551, 0.000, 0.000, 0.000, 0.000, 
4560, 0, 0.000, 11.306, 4560, 0.000, 0.000, 0.000, 0.000, 
4544, 0, 0.000, 11.306, 4544, 0.000, 0.000, 0.000, 0.000, 
4562, 0, 0.000, 11.315, 4562, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.000, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.000, 11.306, 4542, 0.000, 0.000, 0.000, 0.000, 
4528, 0, 0.000, 11.311, 4528, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.000, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4581, 0, 0.000, 11.311, 4581, 0.000, 0.000, 0.000, 0.000, 
4530, 0, 0.000, 11.311, 4530, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.306, 4541, 0.000, 0.000, 0.000, 0.000, 
4558, 0, 0.000, 11.306, 4558, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.000, 11.306, 4541, 0.000, 0.000, 0.000, 0.000, 
4545, 0, 0.000, 11.306, 4545, 0.000, 0.000, 0.000, 0.000, 
4556, 0, 0.000, 11.302, 4556, 0.000, 0.000, 0.000, 0.000, 
4512, 0, 0.000, 11.306, 4512, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.000, 11.311, 4542, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.447, 11.288, 4543, 0.000, 0.000, 0.000, 0.000, 
4555, 0, 0.447, 11.311, 4555, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.447, 11.306, 4543, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.447, 11.306, 4543, 0.000, 0.000, 0.000, 0.000, 
4531, 0, 0.519, 11.311, 4531, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.306, 4542, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.306, 4540, 0.000, 0.000, 0.000, 0.000, 
4546, 0, 0.519, 11.306, 4546, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4512, 0, 0.519, 11.306, 4512, 0.000, 0.000, 0.000, 0.000, 
4557, 0, 0.519, 11.315, 4557, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.306, 4540, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.306, 4542, 0.000, 0.000, 0.000, 0.000, 
4548, 0, 0.519, 11.306, 4548, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.311, 4542, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.315, 4543, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.302, 4539, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.302, 4542, 0.000, 0.000, 0.000, 0.000, 
4545, 0, 0.519, 11.306, 4545, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.306, 4543, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4548, 0, 0.519, 11.311, 4548, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.306, 4540, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4551, 0, 0.519, 11.302, 4551, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.302, 4541, 0.000, 0.000, 0.000, 0.000, 
4557, 0, 0.519, 11.306, 4557, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4546, 0, 0.519, 11.302, 4546, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.306, 4538, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.315, 4539, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.311, 4535, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.315, 4542, 0.000, 0.000, 0.000, 0.000, 
4485, 0, 0.519, 11.311, 4485, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.306, 4538, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.302, 4536, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.315, 4542, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.306, 4535, 0.000, 0.000, 0.000, 0.000, 
4578, 0, 0.519, 11.315, 4578, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4509, 0, 0.519, 11.302, 4509, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.297, 4539, 0.000, 0.000, 0.000, 0.000, 
4525, 0, 0.519, 11.302, 4525, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.302, 4535, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.306, 4542, 0.000, 0.000, 0.000, 0.000, 
4551, 0, 0.519, 11.311, 4551, 0.000, 0.000, 0.000, 0.000, 
4527, 0, 0.519, 11.311, 4527, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.302, 4540, 0.000, 0.000, 0.000, 0.000, 
4509, 0, 0.519, 11.315, 4509, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.306, 4537, 0.000, 0.000, 0.000, 0.000, 
4513, 0, 0.519, 11.306, 4513, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.302, 4535, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.315, 4536, 0.000, 0.000, 0.000, 0.000, 
4525, 0, 0.519, 11.315, 4525, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.302, 4537, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.302, 4539, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.302, 4535, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.302, 4561, 0.000, 0.000, 0.000, 0.000, 
4534, 0, 0.519, 11.302, 4534, 0.000, 0.000, 0.000, 0.000, 
4532, 0, 0.519, 11.306, 4532, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.302, 4536, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.311, 4537, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.311, 4538, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.297, 4542, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.302, 4540, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.306, 4543, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4545, 0, 0.519, 11.306, 4545, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.293, 4538, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.306, 4542, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.311, 4543, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.297, 4540, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.297, 4542, 0.000, 0.000, 0.000, 0.000, 
4552, 0, 0.519, 11.302, 4552, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.306, 4540, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.311, 4542, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.311, 4538, 0.000, 0.000, 0.000, 0.000, 
4521, 0, 0.519, 11.311, 4521, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.306, 4540, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.297, 4538, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.297, 4540, 0.000, 0.000, 0.000, 0.000, 
4512, 0, 0.519, 11.311, 4512, 0.000, 0.000, 0.000, 0.000, 
4568, 0, 0.519, 11.306, 4568, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4549, 0, 0.519, 11.306, 4549, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.311, 4537, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.306, 4535, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.297, 4540, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.311, 4538, 0.000, 0.000, 0.000, 0.000, 
4552, 0, 0.519, 11.297, 4552, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.306, 4538, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.302, 4540, 0.000, 0.000, 0.000, 0.000, 
4534, 0, 0.519, 11.311, 4534, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.297, 4536, 0.000, 0.000, 0.000, 0.000, 
4523, 0, 0.519, 11.306, 4523, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.306, 4536, 0.000, 0.000, 0.000, 0.000, 
4534, 0, 0.519, 11.311, 4534, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.302, 4541, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.297, 4536, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.315, 4538, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.311, 4540, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.302, 4543, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.302, 4539, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.306, 4539, 0.000, 0.000, 0.000, 0.000, 
4529, 0, 0.519, 11.306, 4535, 0.000, 0.000, 0.000, 0.000, 
4514, 0, 0.519, 11.302, 4514, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.297, 4539, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.302, 4540, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.297, 4536, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.288, 4536, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4552, 0, 0.519, 11.311, 4552, 0.000, 0.000, 0.000, 0.000, 
4548, 0, 0.519, 11.302, 4548, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.302, 4536, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.311, 4542, 0.000, 0.000, 0.000, 0.000, 
4533, 0, 0.519, 11.306, 4533, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.302, 4536, 0.000, 0.000, 0.000, 0.000, 
4540, 0, 0.519, 11.302, 4540, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.297, 4538, 0.000, 0.000, 0.000, 0.000, 
4533, 0, 0.519, 11.306, 4533, 0.000, 0.000, 0.000, 0.000, 
4565, 0, 0.519, 11.311, 4565, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.306, 4535, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.311, 4537, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.302, 4536, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.302, 4536, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.315, 4536, 0.000, 0.000, 0.000, 0.000, 
4530, 0, 0.519, 11.306, 4530, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.315, 4535, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.297, 4537, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.311, 4539, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.302, 4538, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.297, 4538, 0.000, 0.000, 0.000, 0.000, 
4561, 0, 0.519, 11.293, 4561, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.302, 4535, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.302, 4535, 0.000, 0.000, 0.000, 0.000, 
4546, 0, 0.519, 11.306, 4546, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.297, 4535, 0.000, 0.000, 0.000, 0.000, 
4533, 0, 0.519, 11.302, 4533, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.288, 4537, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.306, 4536, 0.000, 0.000, 0.000, 0.000, 
4544, 0, 0.519, 11.315, 4544, 0.000, 0.000, 0.000, 0.000, 
4536, 0, 0.519, 11.311, 4536, 0.000, 0.000, 0.000, 0.000, 
4539, 0, 0.519, 11.306, 4539, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.306, 4535, 0.000, 0.000, 0.000, 0.000, 
4551, 0, 0.519, 11.306, 4551, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.302, 4541, 0.000, 0.000, 0.000, 0.000, 
4535, 0, 0.519, 11.306, 4535, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.302, 4543, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.302, 4537, 0.000, 0.000, 0.000, 0.000, 
4538, 0, 0.519, 11.297, 4538, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.306, 4543, 0.000, 0.000, 0.000, 0.000, 
4541, 0, 0.519, 11.311, 4541, 0.000, 0.000, 0.000, 0.000, 
4543, 0, 0.519, 11.297, 4543, 0.000, 0.000, 0.000, 0.000, 
4544, 0, 0.519, 11.311, 4544, 0.000, 0.000, 0.000, 0.000, 
4547, 0, 0.519, 11.315, 4547, 0.000, 0.000, 0.000, 0.000, 
4537, 0, 0.519, 11.297, 4537, 0.000, 0.000, 0.000, 0.000, 
4542, 0, 0.519, 11.311, 4542, 0.000, 0.000, 0.000, 0.000, 
4653, 0, 0.519, 11.302, 4653, 0.000, 0.000, 0.000, 0.000, 
4673, 0, 0.519, 11.306, 4673, 0.000, 0.000, 0.000, 0.000, 
4759, 0, 0.519, 11.315, 4759, 0.000, 0.000, 0.000, 0.000, 
