0.0000, 2259, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2259, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2262, 
0.0000, 2262, 
0.0000, 2269, 
0.0000, 2269, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2258, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2277, 
0.0000, 2277, 
0.0000, 2254, 
0.0000, 2254, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2268, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2263, 
0.0000, 2263, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2258, 
0.0000, 2258, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2265, 
0.0000, 2265, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2258, 
0.0000, 2258, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2264, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2258, 
0.0000, 2258, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2257, 
0.0000, 2257, 
0.0000, 2257, 
0.0000, 2257, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2258, 
0.0000, 2258, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2258, 
0.0000, 2258, 
0.0000, 2254, 
0.0000, 2254, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2258, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2262, 
0.0000, 2262, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2282, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2258, 
0.0000, 2258, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2259, 
0.0000, 2261, 
0.0000, 2261, 
0.0000, 2260, 
0.0000, 2260, 
0.0000, 2292, 
0.0000, 2292, 
0.0000, 2374, 
0.0000, 2374, 
0.0000, 2466, 
0.0000, 2466, 
0.0000, 2570, 
0.0000, 2627, 
0.0000, 2627, 
0.0000, 2678, 
0.0000, 2678, 
0.0000, 2700, 
0.0000, 2700, 
0.0000, 2718, 
0.0000, 2718, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2736, 
0.0000, 2736, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2743, 
0.0000, 2743, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2736, 
0.0000, 2736, 
0.0000, 2735, 
0.0000, 2735, 
0.0000, 2737, 
0.0000, 2751, 
0.0000, 2751, 
0.0000, 2736, 
0.0000, 2736, 
0.0000, 2747, 
0.0000, 2747, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2745, 
0.0000, 2745, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2738, 
0.0000, 2738, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2737, 
0.0000, 2727, 
0.0000, 2727, 
0.0000, 2738, 
0.0000, 2738, 
0.0000, 2752, 
0.0000, 2752, 
0.0000, 2727, 
0.0000, 2724, 
0.0000, 2724, 
0.0000, 2695, 
0.0000, 2695, 
0.0000, 2730, 
0.0000, 2730, 
0.0000, 2738, 
0.0000, 2738, 
0.0000, 2752, 
0.0000, 2752, 
0.0000, 2744, 
0.0000, 2744, 
0.0000, 2736, 
0.0000, 2736, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2731, 
4.1730, 2731, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2735, 
4.1730, 2735, 
4.1730, 2738, 
4.1730, 2738, 
4.1730, 2736, 
4.1730, 2736, 
4.1730, 2736, 
4.1730, 2736, 
4.1730, 2760, 
4.1730, 2760, 
4.1730, 2738, 
4.1730, 2738, 
4.1730, 2738, 
4.1730, 2738, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2736, 
4.1730, 2736, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2737, 
4.1730, 2763, 
4.1730, 2763, 
4.1730, 2780, 
4.1730, 2786, 
4.1730, 2786, 
4.1730, 2775, 
4.1730, 2775, 
4.1730, 2804, 
4.1730, 2804, 
4.1730, 2803, 
4.1730, 2803, 
4.1730, 2809, 
4.1730, 2809, 
4.1730, 2803, 
4.1730, 2803, 
4.1730, 2802, 
4.1730, 2802, 
4.2100, 2803, 
4.2100, 2803, 
4.2100, 2802, 
4.2100, 2802, 
4.2100, 2797, 
4.2100, 2797, 
4.2100, 2799, 
4.2100, 2799, 
4.2100, 2806, 
4.2100, 2802, 
4.2100, 2802, 
4.2100, 2803, 
4.2100, 2803, 
4.2100, 2837, 
4.2100, 2837, 
4.2100, 2847, 
4.2100, 2847, 
4.2100, 2836, 
4.2100, 2836, 
4.2100, 2836, 
4.2100, 2836, 
4.2100, 2835, 
4.2100, 2835, 
4.2100, 2835, 
4.2100, 2835, 
4.2100, 2834, 
4.2100, 2834, 
4.2100, 2835, 
4.2100, 2835, 
4.2100, 2835, 
4.2100, 2835, 
4.2100, 2823, 
4.2100, 2833, 
4.2100, 2833, 
4.2100, 2834, 
4.2100, 2834, 
4.2100, 2847, 
4.2100, 2847, 
4.2100, 2855, 
4.2100, 2855, 
4.2100, 2882, 
4.2100, 2882, 
4.2100, 2899, 
4.2100, 2899, 
4.2100, 2932, 
4.2100, 2932, 
4.2100, 2949, 
4.2100, 2949, 
4.2100, 2965, 
4.2100, 2965, 
4.2100, 2988, 
4.2100, 2988, 
4.2100, 3003, 
4.2100, 3003, 
4.2100, 3012, 
4.2100, 3012, 
4.2100, 3029, 
4.2100, 3024, 
4.2100, 3024, 
4.2100, 3045, 
4.2100, 3045, 
4.2100, 3047, 
4.2100, 3047, 
4.2100, 3091, 
4.2100, 3091, 
4.2100, 3081, 
4.2100, 3081, 
4.2100, 3080, 
4.2100, 3080, 
4.2100, 3096, 
4.2100, 3096, 
4.2100, 3105, 
4.2100, 3105, 
4.2100, 3112, 
4.2100, 3112, 
4.2100, 3127, 
4.2100, 3127, 
4.6680, 3143, 
4.6680, 3143, 
4.6680, 3161, 
4.6680, 3161, 
4.6680, 3161, 
4.6680, 3161, 
4.6680, 3179, 
4.6680, 3177, 
4.6680, 3177, 
4.6680, 3194, 
4.6680, 3194, 
4.6680, 3210, 
4.6680, 3210, 
4.6680, 3211, 
4.6680, 3211, 
4.6680, 3210, 
4.6680, 3210, 
4.6680, 3221, 
4.6680, 3221, 
4.1890, 3227, 
4.1890, 3227, 
4.1890, 3227, 
4.1890, 3227, 
4.1890, 3219, 
4.1890, 3219, 
4.1890, 3224, 
4.1890, 3224, 
4.1890, 3224, 
4.1890, 3224, 
0.3000, 3211, 
0.3000, 3235, 
0.3000, 3235, 
0.3000, 3224, 
0.3000, 3224, 
0.3000, 3225, 
0.3000, 3225, 
0.3000, 3224, 
0.3000, 3224, 
3.2980, 3227, 
3.2980, 3227, 
3.2980, 3226, 
3.2980, 3226, 
3.2980, 3243, 
3.2980, 3243, 
3.2980, 3243, 
3.2980, 3243, 
3.2980, 3244, 
3.2980, 3244, 
0.3000, 3254, 
0.3000, 3254, 
0.3000, 3244, 
0.3000, 3244, 
0.3000, 3243, 
0.3000, 3199, 
0.3000, 3199, 
0.3000, 3244, 
0.3000, 3244, 
0.3000, 3242, 
0.3000, 3242, 
0.3000, 3244, 
0.3000, 3244, 
0.3000, 3250, 
0.3000, 3250, 
0.3000, 3226, 
0.3000, 3226, 
0.3000, 3228, 
0.3000, 3228, 
0.3000, 3228, 
0.3000, 3228, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3225, 
0.3000, 3225, 
0.3000, 3228, 
0.3000, 3228, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3226, 
0.3000, 3223, 
0.3000, 3223, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3220, 
0.3000, 3220, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3227, 
0.3000, 3228, 
0.3000, 3228, 
0.3000, 3228, 
0.3000, 3228, 
0.3350, 3229, 
0.3350, 3229, 
0.3350, 3228, 
0.3350, 3228, 
0.3350, 3233, 
0.3350, 3215, 
0.3350, 3215, 
0.3350, 3230, 
0.3350, 3230, 
0.3950, 3232, 
0.3950, 3232, 
0.3950, 3212, 
0.3950, 3212, 
0.3950, 3211, 
0.3950, 3211, 
0.3950, 3213, 
0.3950, 3213, 
0.3950, 3197, 
0.3950, 3197, 
0.4520, 3196, 
0.4520, 3196, 
0.4520, 3196, 
0.4520, 3196, 
0.4520, 3149, 
0.4520, 3149, 
0.4520, 3181, 
0.4520, 3181, 
0.4520, 3179, 
0.5130, 3178, 
0.5130, 3178, 
0.5130, 3160, 
0.5130, 3160, 
0.5130, 3180, 
0.5130, 3180, 
0.5130, 3180, 
0.5130, 3180, 
0.5130, 3178, 
0.5830, 3177, 
0.5830, 3177, 
0.5830, 3176, 
0.5830, 3176, 
0.5830, 3179, 
0.5830, 3179, 
0.5830, 3177, 
0.5830, 3177, 
0.5830, 3178, 
0.6480, 3179, 
0.6480, 3179, 
0.6480, 3177, 
0.6480, 3177, 
0.6480, 3180, 
0.6480, 3180, 
0.6480, 3179, 
0.6480, 3179, 
0.6480, 3173, 
0.7020, 3173, 
0.7020, 3183, 
0.7020, 3186, 
0.7020, 3186, 
0.7020, 3180, 
0.7020, 3180, 
0.7020, 3178, 
0.7020, 3178, 
0.7020, 3180, 
0.7380, 3179, 
0.7380, 3179, 
0.7380, 3180, 
0.7380, 3180, 
0.7380, 3180, 
0.7380, 3180, 
0.7380, 3197, 
0.7380, 3196, 
0.7380, 3196, 
0.7770, 3216, 
0.7770, 3216, 
0.7770, 3213, 
0.7770, 3213, 
0.7770, 3212, 
0.7770, 3212, 
0.7770, 3213, 
0.7770, 3213, 
0.7770, 3213, 
0.8050, 3213, 
0.8050, 3213, 
0.8050, 3214, 
0.8050, 3214, 
0.8050, 3212, 
0.8050, 3212, 
0.8050, 3212, 
0.8050, 3212, 
0.8050, 3212, 
0.8320, 3215, 
0.8320, 3215, 
0.8320, 3213, 
0.8320, 3213, 
0.8320, 3211, 
0.8320, 3211, 
0.8320, 3212, 
0.8320, 3211, 
0.8320, 3211, 
0.8510, 3212, 
0.8510, 3212, 
0.8510, 3214, 
0.8510, 3214, 
0.8510, 3213, 
0.8510, 3213, 
0.8510, 3213, 
0.8510, 3209, 
0.8510, 3209, 
0.8740, 3218, 
0.8740, 3218, 
0.8740, 3212, 
0.8740, 3212, 
0.8740, 3213, 
0.8740, 3213, 
0.8740, 3208, 
0.8740, 3211, 
0.8740, 3211, 
4.2790, 3209, 
4.2790, 3209, 
4.2790, 3217, 
4.2790, 3217, 
4.2790, 3211, 
4.2790, 3213, 
4.2790, 3213, 
4.2790, 3212, 
4.2790, 3212, 
0.9260, 3212, 
0.9260, 3212, 
0.9260, 3212, 
0.9260, 3212, 
0.9260, 3213, 
0.9260, 3213, 
0.9260, 3212, 
0.9260, 3211, 
0.9260, 3211, 
0.9490, 3212, 
0.9490, 3212, 
0.9490, 3212, 
0.9490, 3212, 
0.9490, 3216, 
0.9490, 3216, 
0.9490, 3214, 
0.9490, 3214, 
0.9490, 3214, 
0.9760, 3209, 
0.9760, 3209, 
0.9760, 3212, 
0.9760, 3212, 
0.9760, 3213, 
0.9760, 3212, 
0.9760, 3212, 
0.9760, 3211, 
0.9760, 3211, 
0.9950, 3227, 
0.9950, 3227, 
0.9950, 3211, 
0.9950, 3211, 
0.9950, 3206, 
0.9950, 3219, 
0.9950, 3219, 
0.9950, 3210, 
0.9950, 3210, 
1.0310, 3211, 
1.0310, 3211, 
1.0310, 3194, 
1.0310, 3194, 
1.0310, 3194, 
1.0310, 3178, 
1.0310, 3178, 
1.0310, 3192, 
1.0310, 3192, 
1.0450, 3192, 
1.0450, 3192, 
1.0450, 3192, 
1.0450, 3192, 
1.0450, 3177, 
1.0450, 3161, 
1.0450, 3161, 
1.0450, 3159, 
1.0720, 3159, 
1.0720, 3162, 
1.0720, 3162, 
1.0720, 3161, 
1.0720, 3162, 
1.0720, 3162, 
1.0720, 3162, 
1.0720, 3162, 
1.0720, 3160, 
1.0950, 3160, 
1.0950, 3164, 
1.0950, 3164, 
1.0950, 3162, 
1.0950, 3161, 
1.0950, 3161, 
1.0950, 3162, 
1.0950, 3162, 
1.0950, 3162, 
1.1100, 3162, 
1.1100, 3162, 
1.1100, 3162, 
1.1100, 3167, 
1.1100, 3167, 
1.1100, 3211, 
1.1100, 3197, 
1.1100, 3197, 
1.1100, 3213, 
1.1100, 3213, 
1.1100, 3212, 
1.1100, 3212, 
1.1100, 3212, 
1.1100, 3230, 
1.1100, 3230, 
1.1100, 3228, 
1.1100, 3228, 
1.1100, 3229, 
1.1070, 3229, 
1.1070, 3231, 
1.1070, 3229, 
1.1070, 3229, 
1.1070, 3230, 
1.1070, 3230, 
1.1070, 3228, 
1.1070, 3228, 
1.1070, 3228, 
