0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2277, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2276, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2292, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2292, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2308, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2281, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2276, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2251, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2281, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2277, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2243, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2283, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2281, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2280, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2277, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2278, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2307, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
0.000, 0.000, 0.00000, 0.00000, 0.00000, 0.00000, 0, 0, 0.0000, 2279, 0, 0, 0
