0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4524, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4481, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4523, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4526, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4524, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4489, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4528, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4525, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4522, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4579, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4534, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4523, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4514, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4535, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4526, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4524, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4534, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4532, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4530, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4536, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4533, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0, 0, 0, 0.000, 11.501, 4531, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0, 0.000, 
